sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,dQ_1st,dQ_2nd,U_1st,U_2nd,LIS_1st,dI_1st,dI_2nd,dC_1st,dC_2nd,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,bankr_1st,bankr_2nd,LP_g_1st,EE_g_1st,EF_g_1st,em2030,em2040,em2050
18385,0.09879418985141666,6.2453580515315945,0.05499767828066552,-0.0951415186072122,0.12526519291372135,0.0012057307641521126,0.0009995420106253873,0.0889994459833795,0.0012681974441366576,0.564961835617504,59.028583390162694,40055.70208015304,0.0005713726418627101,1.9645267966747308,0.26172520766176555,0.00014043177611935568,0.994305592448185,5.027958915157583e-7,0.0005263157894736842,2.9166666666666666e-6,-0.03621496794795874,-0.022317687181416575,0.021339180215433344,107.53851645661908,109.22975366645186,101.4376944955785
18386,0.4431923943687588,1.4107377034492095,0.42498205176945936,0.5708776257535657,0.5354578420474961,0.0030884079788195697,0.00015107506707430694,0.029233240997229914,0.00012388244752231455,0.5462848358311999,8.571649919171072,2152.4850831170293,0.007562306070107853,0.19607189543973874,0.18740154612339358,5.262173802084934e-5,0.37197167056912966,0.0005349644438747236,8.310249307479224e-5,4.097414589104338e-7,-0.10779561537768334,-0.020215718154721264,-0.004160373616489,97.2532762703602,82.84682836825677,84.9810005185557
18387,0.44303100176852966,2.775236413908994,0.3279805310949934,1.133686701771187,0.5736977500136338,0.004136940853015586,0.0002458877396743367,0.05681440443213297,0.000628837569713758,0.42969949398344204,6.455720746585883,1570.237984016944,-0.004709421517851184,0.3484250316601077,0.3315005288563256,0.0006253843025328403,0.9958233535045583,1.6640643877220011e-6,0.0,0.0,-0.13821080482534018,-0.008868252508647383,0.016282942135774824,101.08966190929112,96.03593658717712,118.58271508406902
18388,0.28911587928999116,15.341226965717333,0.23463956784287263,0.4720481852082288,0.5255815976354842,0.002380859602263067,0.0014504654497139598,0.06578614958448753,0.003893141252077563,0.7196516948221195,31.129760858317063,11365.227426863801,-0.11920736722117671,2.941438149445371,0.34464298447859204,0.0019428015777007757,0.985062013292447,0.0008334782028562272,0.008878116343490306,7.630732533087103e-5,-0.05169054472158078,-0.0024247370173802645,0.010781044883891961,87.5977122280996,59.28241702034935,65.2815348007577
18389,1.1422867238109258,263.97025366693305,0.6173226358100693,1.0993153003860385,0.35785402114914067,0.00164383999941278,0.0017083650914571228,0.015747368421052635,0.0006081297777777777,0.8491495236975539,9.536324185113013,6390.097097474668,-0.35790264033675867,66.2886227453363,0.1554010639240576,0.006633285808877553,-3.302301478615203,4867.989084096113,0.03457063711911358,0.00020474569098184053,-0.024858707528864734,-0.012447734350223628,0.013314952429741995,74.19624785226088,52.79267031831071,52.0329728633353
18390,0.500171158648425,5.5640648417633845,0.13757357144494764,0.37669583420749086,0.2110469714060612,0.004909367825439957,0.0006317530767893446,0.07649750692520776,0.0018733389104339797,0.4989478223614731,23.8560806618894,10919.007609362385,-0.013611856718034419,1.0248030667516927,0.1891000574221537,0.00026125412746394493,0.3121825795588932,0.0007838058175600123,0.000221606648199446,1.061865189289013e-6,-0.15373800445923977,-0.009447009789920939,0.004148219576786724,107.1307287791015,94.98639715195355,109.13215794647456
18391,0.11781124504801309,5.257966149131729,0.24841261294023123,0.708598511815075,0.3346523117842236,0.00160040157365469,0.0005910404613091775,0.03198670360110804,0.0012060389338257927,0.5134926034544476,65.21589441641035,50176.588834455346,-0.04879654740333207,1.037565115129806,0.27385312144589496,0.00022788517271918514,0.9947692682339441,1.4255492800261147e-5,0.00023545706371191138,1.4027393044013545e-6,-0.040741839985164834,-0.026973664294713685,0.03070218625548158,104.35199833876108,110.75104259264894,105.84723616125781
18392,0.2843157199682622,8.245556887977166,0.56535541817826,0.6102108608608847,0.1968617450774527,0.0018408686285045224,7.103009030877485e-5,0.00608421052631579,0.00017734044444444447,0.4533787202787176,15.66813924635742,5297.938283569911,-0.034367503084385354,3.1904665580937928,0.2418062145160354,0.0007256450550141332,0.395697034432705,0.0028777523240978795,0.06680055401662048,0.0023302212219144356,-0.06409286556712535,-0.01472526004313051,0.003941759897568655,77.94696565052732,64.49281393095765,70.77186644443174
18393,0.501480108339151,2.7702608032459395,0.612817955200488,1.8388049485930305,0.5885097795970111,0.004322294390195806,0.00010372020759309269,0.034414404432132964,0.0012704037919359804,0.41182732754380963,3.415299851713929,799.2694960744968,0.13124165634309257,1.3035403251803324,0.2008380393907211,0.014771337244537388,0.510752840917441,0.10466961948921147,0.0,0.0,-0.13895295067371852,-0.02396490257328616,0.03462026993747769,104.63369636805811,89.21286268061017,90.00720695674222
18394,0.3920318787764842,15.449838747827572,-0.16055421130045772,0.5405502654212317,0.2855857017104308,0.0027520639187684553,0.0003649229663274126,0.037790581717451525,0.005644145799938442,0.6024481978628646,11.177466076282084,2873.0772393887187,-0.12140769710794859,2.231507973279511,0.2371318518533993,0.007667983025485734,0.7910802139348314,0.041018112308773,0.06573407202216068,0.003256195752539242,-0.0011762003295873794,0.0007524891543719284,-0.000809540251373462,94.95894041099854,69.60026663530417,73.47895669164086
18395,0.7301062111010396,15.55925996532275,0.5080468834729784,1.137188414850547,0.4927616469405069,0.00622935095976782,0.0011444489366717952,0.03804210526315789,0.0034956764444444466,0.665338335698122,30.923385377464086,48908.31740225511,-0.17920196583719372,2.595276283688445,0.19307804610949675,0.001481163443184938,0.9844944426617459,0.0004968965175160201,0.00972299168975069,0.00013117305324715294,-0.1921482771111925,0.0010388034665295197,0.007549044246927554,104.79706499597806,108.82094226641168,128.14333360030534
18396,0.05315277461100097,5.7711761718373875,-0.026206209413578586,0.14713993446411955,0.28400757991255515,0.000978485608070033,0.0007208411278573923,0.04414847645429363,0.0003521592268390273,0.43798006178308835,20.55837660308413,6893.041250596267,0.004609975253344488,0.86612610391267,0.14157482463507717,6.803454289675216e-5,0.2882803214276281,0.0004138399895085543,0.0,0.0,-0.029314975786086214,-0.026442138919698592,0.02679721061441192,98.42953048549177,99.08331307918345,98.32272977257189
18397,0.45044667572512026,12.495858968396096,0.3562371208309811,1.093296634905177,0.6954068387183739,0.0040611193188122155,0.0014776342678213023,0.05402105263157895,0.00427448711111111,0.7684608381937098,20.023617688739286,9586.600382400398,-0.013835774178410571,2.1800974715057877,0.1974865554021332,0.0008792787677079691,0.9830531243558429,0.0007745165924751065,0.0009556786703601109,4.848030163127115e-6,-0.11080209312047232,-0.028642992494991065,0.018915691549215845,101.84259302360582,83.71570421841605,92.88592370032231
18398,0.4111217419234251,8.135343090909325,0.40368136961184325,1.6089924994106504,0.5306866169575981,0.0031878414625345934,0.00042740665526636295,0.06362548476454293,0.011034966015389351,0.5136427371781044,14.976771773606048,5264.10385015333,-0.3031974717717148,1.095968524938302,0.25088376763757425,0.00901779094382413,0.9318783410839477,0.00858809161654164,0.028545706371191134,0.0011682263773468754,-0.028490093917402773,-0.009896728608471548,0.011090563773850698,106.64447360472343,76.08347587581282,75.48489992267626
18399,0.17723451390851552,6.452956224750082,0.35050089980978244,0.8816875403806708,0.20598551560446707,0.001241627957964874,0.0002934248403365889,0.005094736842105263,0.0001958639999999998,0.47068731075271275,17.85200779169437,5056.28638086913,-0.04618369518911193,1.8264308800632185,0.36116000822319416,0.0016030165661269874,0.9527028447505206,0.002654472497179749,0.0439612188365651,0.001287459602954755,-0.03497430976985435,-0.003957146884294784,0.0036928925180531756,76.57164071110383,59.936664987538464,63.02016227048516
18400,0.3772675484173597,6.165683403255341,-0.08809843488032876,0.186067955708622,0.5027326351053394,0.0034286668181913085,0.0005659539649576614,0.045564542936288095,0.0009671089615266233,0.5613886025821372,12.409136084447525,3267.614188504987,-0.024357769026330252,0.9994261738046963,0.1387228826726054,0.00011984029830498577,0.3071535515858322,0.0015357238813416688,0.0002077562326869806,9.983841181902123e-7,-0.11470310696829525,-0.03922612943619244,0.0387918322056365,89.6249868368802,72.58924541900912,67.79441672266562
