sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,U_1st,U_2nd,dU1st,corr_GDP_dU,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,LP_g_1st,LP_g_2nd,EE_g_1st,EE_g_2nd,EF_g_1st,EF_g_2nd,FGT_1st,FGT_2nd,em2030,em2040,em2050
3751,0.49706525952425995,4.7226951909835,0.2907480677245067,0.35742816799983945,0.17325468707285252,0.08495623268698062,0.006971357301323485,NaN,NaN,0.24325595145728424,0.003118291112721728,0.3599991969534895,0.0031750225448789354,-0.3936963729148648,0.590394290790049,-0.05817764448924673,0.0666637929889042,0.027855315407570882,0.03149636274101521,0.0,0.0,143.24088391486637,180.15118501634845,297.1953876008362
3752,2.4439689308938077,562.5147587125481,2.0487646476994312,8.613791771755537,0.4031617445523813,0.7160365650969529,0.0022582559926131113,0.24860664137485464,0.693340849014206,0.00826304944774919,3.5881920496979277e-6,0.02605077940039832,2.9121650131583867e-5,-0.7425945635309819,10.783633904676169,-0.0004499381711133739,0.34083633085453724,0.016237863056259794,0.3060993986976325,0.1452429563147546,2.138526926094544e-6,197.32864244216142,425.52592613113745,1379.0464024663358
3753,-0.09582065965739457,1.6870558767489405,0.415563947866023,6.9333029000745245,0.12026974161595697,0.8582271468144046,0.0007401949276700522,0.10651474971148558,0.08618078465747442,0.0019078131660496002,1.1348806591664214e-6,0.0139897947124093,6.81310536286412e-6,-0.7691015059362514,5.3568381687420255,-0.09508319749356074,0.6351211814899133,0.0762513452788355,0.42645241862605543,0.14922486542841099,3.3153516967668463e-7,133.0305692032457,206.11971835935805,491.90387032645566
3754,-0.08413222132415946,1.8104132781355253,-0.3580253920288554,-0.3116330288495437,0.7343608940439256,0.10814515235457063,5.3598872268390266e-5,0.22334567196152527,-0.8424895045055879,0.12174111133599635,8.339908294547607e-5,0.23707031081962557,3.388579701080347e-5,-0.24551077384191564,0.009276176011843086,-0.0195712347995041,0.0012761188809727703,0.05026024382294962,0.0015337605906967746,0.00021497176370701646,3.7338732114665e-8,113.79878643712449,138.4217385322192,180.2558878676544
3755,0.16989580104675825,36.855530639535694,3.8980614032913103,37.26912098087649,0.3659932357904922,0.7179545706371191,0.0017598943748845797,0.15871859628939047,0.5143489438289264,0.009519669506179948,9.133212961393688e-6,0.025546764698579985,2.618967891067686e-5,-0.36822640444634663,10.228945030427674,-0.011406311054998628,0.05338573988161764,0.05386548328181925,0.9031243527926641,0.14437832691857108,4.5709854719282645e-6,160.74230309009357,221.70980992784988,316.0336896363958
3756,-0.07412273532410106,0.5156221659063132,-0.5076386959800883,1.4555532032211422,0.4748837095906255,0.9128177285318559,0.0002885854626038782,0.051073145309019054,-0.6846321308887184,0.0037887337834905817,1.0685710327296935e-6,0.010523469867353167,1.7880096467021964e-6,-0.5115955432052433,8.948209346348209,-0.06471609124312724,0.43084967894126336,0.11121015709273663,1.0924992353389367,0.1490682839718572,1.474182014246929e-7,112.7766936992945,145.75311326489256,187.75594840607707
3757,-0.2330476567512887,2.3480957985098714,-0.4927049497408644,1.808055518188877,0.4046614397497482,0.6289484764542935,0.0017462658935056944,0.18289660540485395,-0.06879989891623582,0.05399221319482081,0.00014881442658695935,0.3005789111416797,0.027699068848700166,-0.8788513731235382,0.4360425718660405,-0.02541647835646402,0.03495529582034045,0.003229797951524484,0.024485304989853882,0.12725444991127524,7.997020020552857e-5,160.60845038234686,527.6924862650951,1789.0544385801966
3758,0.10484338424109194,8.322867316284936,0.12469573813017316,0.5352767129235221,0.36894606033122196,0.0048254847645429364,0.00032993401538935086,NaN,NaN,0.1402807461618191,5.051572873486686e-5,0.4501513437224007,0.007643528511476369,-0.1669346261442314,1.0071776139537074,0.002750429139599884,0.00986761843767447,-0.014166607549254253,0.01145598181660733,0.0001166026779372966,4.023759800422081e-8,165.74345388803079,268.6116251276647,380.4743556628961
3759,-0.026803460110345338,0.4484265889929299,-0.888149294405914,4.551924780011628,0.6746781116929322,0.8361606648199444,0.00011170878177900896,0.03273484005555666,-0.6853013688981539,0.06512808820869442,2.4330271833678345e-5,0.05433449828592941,8.882014472888883e-5,-0.3747749700878299,3.039014368507447,-0.06127808334190463,0.23326767126282083,0.05725161850572043,0.20892595483207055,0.1380869013888526,1.3439301269992183e-6,120.86492505117275,166.36017484906023,227.48174721815735
3760,0.28147091349260533,8.996134597944604,0.008620771859610873,0.5024359734606643,-0.22297279980655998,0.03427368421052631,0.0027544622222222225,NaN,NaN,0.1993052551251351,0.0016971051846704003,0.3208504052048262,0.001286352728770348,-0.2860861048320717,4.669505594453611,-0.03805548581780675,0.18871830593156558,0.026969865230768445,0.10281393486855153,2.7021559363500883e-5,9.330278687848748e-9,132.38291111101526,213.05682507499304,277.7050456778685
3761,-0.05754510160793088,1.1550357022955624,-0.2725810232433228,0.4068107668109704,-0.5381271193249211,0.8954703601108034,0.00038258625792551555,0.06949686887277522,-0.6184868080488737,0.0012048497992865066,9.43875900495786e-7,0.007024487026061889,1.5310135279380618e-6,-0.36433402983524565,9.575889620872054,-0.09803482529472807,0.7318410308145402,0.011613357424837746,0.05473289495162076,0.1496241804101336,1.772694661567882e-7,122.81987128249565,164.64152042679876,213.7850313224361
3762,0.8251351083836631,180.82092333018693,4.5551262957119345,37.02799975232989,0.4864468014095889,0.5258326869806094,0.001457277261926747,0.15446553473392094,0.7460638992404653,0.004296726405114083,1.0859683969391387e-6,0.015980801413663846,7.664273200787639e-6,-0.15827172005233336,1.054941447004436,-0.02085731412559366,0.024995853364619812,0.015608617267440315,0.01698265404629028,0.14702360450143942,4.34331080128696e-7,127.8368887126051,154.9150638712569,179.27482169179808
3763,-0.14195382716286362,0.9004450916550844,-0.2579449044540049,0.16232528377436406,0.6934591248709588,0.13505041551246538,0.002998816228993537,1.3000287298928768,-0.6062239553452259,0.1505293248331837,3.547681585681425e-5,0.18859256671839303,1.8904368239866982e-5,-0.9437009320383108,0.058484170518499405,-0.06911256241286631,0.032150087622465816,0.13369133917362552,0.03585371779841757,0.012424934565404666,3.1994169430298824e-5,188.51146270265875,492.44292491946067,805.7293116754521
