sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,U_1st,U_2nd,dU1st,corr_GDP_dU,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,LP_g_1st,LP_g_2nd,EE_g_1st,EE_g_2nd,EF_g_1st,EF_g_2nd,FGT_1st,FGT_2nd,em2030,em2040,em2050
5001,-0.04226718173439429,0.15421707389645375,-0.7463430502908551,2.1208016814092927,0.6275500501409296,0.8900598337950139,0.0001335679655278547,0.03415780098419276,-0.6530638971885845,0.030662041598642192,3.3831639930115614e-5,0.02733556809278108,4.945412101856347e-5,-0.26905204600532406,1.3967806258613686,-0.02278587301416582,0.02372547683624173,0.027608182273279085,0.030304903931402602,0.14482740475515735,1.4031419749007435e-6,128.50484102755055,146.2981968985811,177.5987836785674
5002,0.17795031725368415,59.92705837184995,3.0820330269891585,34.4233455785208,0.3873523417132368,0.6713484764542936,0.002572401004616805,0.43831272282017714,0.3008450974468475,0.006275616123533919,2.1054351510648996e-6,0.021547013380870055,1.5185965748706394e-5,-0.36653802682983905,0.8793187105589024,-0.053791709990572874,0.045842610840275064,0.029501359506113243,0.041489921053457134,0.14553249156631762,1.820360524637736e-6,111.96548683796894,159.26118278727787,184.75470589712108
5003,-0.0320544433705344,7.849753825379917,0.18065972510570874,7.176519168392545,0.3281714747982601,0.6421119113573407,0.0025190118855032318,0.1953054123268197,0.1445344942060987,0.026765094277956702,8.604798966423977e-5,0.0787688530295997,0.0017756811705862364,-0.7218839194728436,14.73574179890265,-0.08599075897430632,1.910198453925159,-0.00623796838676407,0.08371564297267803,0.13714109018017162,3.920351045804286e-5,187.07678135053732,427.456626960589,1011.171809396946
5004,-0.0014466935032282603,0.43988265296155327,-0.23893837399945128,0.8332965421227092,0.5516342360159902,0.7621595567867036,1.1394026469682943e-5,0.006238756336911747,-0.6706341118982431,0.09124723523723682,1.5640112043688091e-6,0.12592893067070135,9.001637948051954e-8,-0.07905113611266557,0.10687712631267261,-0.009474696198302353,0.0015961840431041718,0.00721839494915678,0.0012860539081581536,0.12941349696434584,1.6677759950875102e-8,108.17928532573566,116.17179776027874,125.69223488602248
5005,-0.07400053690190103,0.1563859003397903,-1.0257871597320742,3.1800486913279693,0.6304925295787981,0.9169828254847647,0.0004320593708833488,0.058712366110196604,-0.6059483012118303,0.021073761595931387,1.8831502401562297e-5,0.013049817715429686,9.143652037240351e-6,-0.6019230144626074,5.802564659994537,-0.037733299650439846,0.14397388159411353,0.05826422193766158,0.3129493695247529,0.1479043505639674,8.72689892910802e-7,121.43639001236724,205.71631198716264,355.20851031474086
5006,0.019048386499264113,1.7466303995893238,0.07872160097954228,0.08343536459819223,0.22394327852978269,0.033914681440443205,0.0006906278116343491,NaN,NaN,0.1650954429026979,0.0002261255211159166,0.27720780972082043,0.00027969737188650307,-0.31687858587999473,0.18416179355100087,-0.03141109127175924,0.005524979098562725,0.05281098025959136,0.012286840429144543,0.0,0.0,127.69721162251076,151.447857825098,224.8122141505755
5007,-0.033156230780942285,0.39136647282885845,-0.3129970741486511,2.523576598313089,0.5918457353840305,0.7023135734072022,0.000942206731917513,0.11671774108491932,-0.08545681910630606,0.1629536678371949,2.276246010684042e-5,0.1461311976997397,0.0002128279355121973,-0.21223466474793315,1.4235794664687311,-0.020383706217016764,0.005811010536291711,0.009407189816372463,0.010116100993132399,0.12095900995364883,9.366880680372568e-6,124.76465443280858,151.65089327912526,175.2170758430488
5008,0.14708927632660773,4.860683629629155,0.11169408062660521,0.5365145972321397,0.1349129226394828,0.0004598337950138504,7.083521083410276e-6,NaN,NaN,0.11028624140547978,0.00011593932623075498,0.2051662663947232,6.269144491200355e-5,-0.049315659181420134,0.13408259587504562,-0.0060320228275941275,0.0058028084035485535,0.0027514637732219556,0.001265929005764017,4.166581402320712e-8,1.4571066615361602e-13,104.88801714607739,117.77382804478967,148.35284413529763
5009,-0.13761854467570112,3.5580249010313514,0.3250378350779621,15.535378314164479,0.45246339361552984,0.4877307479224377,0.004752797079716837,0.37257900750140993,-0.39130761703852585,0.1228739088315564,0.00011168558857893734,0.2236776759033263,0.0017469853777514462,-0.8830380306721062,0.08463662509313304,-0.0679372048229313,0.02607714623489321,0.11364019101785215,0.02300636444738986,0.09307492967104769,0.000148576903794094,167.39227187571524,353.86662324353006,769.6312310028982
5010,-0.0657207007849551,2.6685881474150333,-0.22761304850470312,11.900158559022366,0.21596606884453673,0.5590349030470914,0.0019986006672822413,0.26242455129324793,-0.11702126914582192,0.09309917320038355,0.00020521456214143928,0.18737530602261257,0.0039000900939287486,-0.9149647006230754,0.0696627732115455,0.006424148290351978,0.05842073622417933,0.10501772208913851,0.02938864102367802,0.11505811697224175,2.337908431934708e-5,202.9209212265247,549.6078087301036,1213.7930926249185
5011,-0.06505341578841449,0.3993392146270585,-1.0543843937900208,2.4009058155344096,0.7884568692943277,0.7859324099722992,0.00028414964112034467,0.05877955954806252,-0.7711150111175394,0.050649218372509595,2.985335054285781e-6,0.07254038907207053,8.615817207905525e-5,-0.20373216443243716,0.08568036672297911,-0.027654739453313516,0.0035835169225030923,0.038534063074429976,0.0064092384103934825,0.13601079686140127,2.5130352189924736e-6,108.47381958516434,117.49089555142113,126.28811696494363
5012,-0.06128701251667091,0.6534751510190908,-0.06372868950242129,-0.22827792138553837,0.13246699344555568,0.6420609418282548,0.00017521627577716237,0.05705693981639564,-0.015975140170076667,0.04023957277113373,5.357619093686049e-5,0.10567387636628206,0.0005642122687359662,-0.19513074850561082,0.42579601946438733,0.015668191171806043,0.005668391472814839,0.017046897774767502,0.003239786889574263,0.1272330668070158,1.718366470694237e-5,125.08744416377317,166.51032842159694,206.5313840782574
5013,-0.01257979725751952,5.409728204537768,0.59816605079222,22.44373565062398,0.408722169649098,0.7627102493074793,0.002304333700215451,0.18077572719294488,0.2334035193718832,0.007254108618666516,1.1538223958450259e-5,0.021363634029692904,5.268536013767515e-5,-0.6666555581699465,1.5175271995522894,-0.09074604890932028,0.19504433790448505,0.13945094893097848,0.46259341173094837,0.14686079832010462,3.3548478265596873e-6,120.44334825898306,134.21131895086378,260.2978628754763
5014,0.4600973159566734,70.44649294078441,4.033674354164324,40.442709381353595,0.41114402244034354,0.511150138504155,0.0004070975069252077,-0.013061544741507641,0.5592172621638489,0.015833571652962335,5.543717641262685e-6,0.042399513017098156,1.7835837482920172e-5,-0.1282582241263985,0.2929704110186586,-0.009985673386072518,0.00495311356711653,0.0017310715016536967,0.0007618301349067709,0.1388532655043007,2.6471295117426726e-6,129.71969934561554,146.68947028258447,174.0768342109027
5015,-0.1380429342023596,0.8877737314509733,0.4365824962733899,3.993578237395769,0.3532118536253676,0.6108520775623268,0.0021448092803939677,0.2527496755510699,-0.32807157591180874,0.09997951508172494,7.630205048340176e-5,0.17864946818001035,0.0016148466870609607,-0.7611906424836543,0.09776248233500974,-0.07979169190311293,0.02868790999066584,0.016298603105579842,0.017072811213104888,0.1110446598586898,2.975848433125363e-5,181.87901514870032,440.4014747828483,696.59226908821
5016,-0.05545342963900625,0.23474846895974308,-1.1916049399768873,6.125329078380471,0.5886631428715537,0.8932919667590028,0.0005493608519544474,0.06326464817636106,-0.6946834867529802,0.01928859153207118,5.849852179379871e-5,0.01172474246302529,1.8765983197688965e-5,-0.6731650247926629,2.251615361999505,-0.007683239598336631,0.08786234483247246,0.10470702602828058,0.30496044800258426,0.14836860798047197,8.998697075870114e-7,177.47928603898657,219.2722372263331,428.2928052318519
5017,0.5497674647708957,111.36552947900762,2.5493398812093546,21.384199244318342,0.45595890747265955,0.5926570637119114,0.0025611524013542625,0.13631679030425878,0.7467528637079743,0.02494997582290153,5.2656906907287046e-5,0.0635265441287821,0.00013168842606183447,-0.316759062168836,0.2565057062311365,0.01443178741907059,0.004668311475457925,0.006151428868464907,0.0020543220228059237,0.1354895659757685,1.4264539597152084e-5,149.17674482763246,198.6497846532192,292.71397155597185
5018,-0.0410728564673998,8.264831386051972,-0.06054606227549185,-0.6167432008399549,0.30479880038518115,0.7946481994459835,0.0010413346703601108,0.15425811606617962,0.39098315587332544,0.0069984552624685024,2.2215154874602383e-5,0.027002391763629802,7.254498982567864e-5,-0.7289950140835935,10.591782030392137,-0.035880121457533776,0.17357727564410375,0.13033873549118347,2.476631717701905,0.14640058097885403,7.839014704935327e-6,156.52964880664746,262.1656502672367,537.8521232976346
5019,0.16585506061443755,2.151149196167763,0.03194443788620023,1.049483542378069,0.14327043548818477,0.04304487534626039,0.0019732140917205292,NaN,NaN,0.17803655301329913,0.00043045236957081623,0.2977622073206035,0.0007983066465581448,-0.18174064534420645,0.07193681182430178,-0.023762544233262795,0.0028920863272142213,0.028150218118184276,0.004905344350598212,0.0,0.0,107.02729216682177,126.38848738076264,157.0163229373215
5020,-0.036623455471154476,0.24740771574617157,-0.3745279430574939,0.5570490326772055,0.4945422478244853,0.9193152354570636,6.0698683902739284e-5,0.024422791178821148,-0.8316922391730421,0.157458237634012,9.586752299652216e-5,0.046585967890614616,3.6355937493998014e-5,-0.20900265864804093,5.509289003544782,-0.01663281355288219,0.03720136226379639,0.002718919288718012,0.09104618187046752,0.1398936288044033,1.1308492020205766e-6,108.42457276715186,143.3986487700552,174.48836317266537
5021,-0.16373593078217955,0.9320762322441912,-0.10292984784732366,0.8202824591713771,-0.038778381972455096,0.8410747922437671,0.0008287678350261622,0.12261972404545553,-0.13432656145005298,0.034307386843212544,0.0002961399039853739,0.05594252860785532,0.0007254021451908157,-0.7783066647535092,3.555570106114316,-0.06336485058732484,0.3357727600449361,0.037347154580854726,0.36837929619909754,0.139037473009473,2.833153568068829e-5,143.5730656755648,319.3560940332922,908.9341545019023
5022,-0.17361368329308774,0.5441574102217012,-0.3165626175759294,1.4749312975922892,0.7508180865903937,0.4465739612188366,0.0005971176534318252,0.17176687627858606,-0.16986719970537034,0.08617660601647607,0.0003882634063312223,0.18438003706997147,0.0018239711064674026,-0.3107659516409313,0.22944387673917174,0.001960439759544626,0.00452914222323988,0.005771198736273132,0.007486983016274007,0.09082541162984882,0.000455126401259063,138.7826175649606,215.6299367009548,273.80554913076696
5023,-0.03956897768522134,0.26928286241469296,-0.49891421556665405,2.1615459955796164,0.6066860192827827,0.9072509695290859,0.00017361783933518001,0.0413531930737124,-0.5786067429277204,0.17359118908884313,0.00010022870979581501,0.06142623628446338,0.00012928913830791676,-0.325640990140563,3.754394586266535,-0.05612007407615515,0.15722163740898576,0.0446426700821789,0.08964712459560277,0.13809960563547458,3.8168976870141865e-6,122.83054500274086,142.38009078174989,157.698533779181
5024,-0.08967937937121527,0.38406992243536375,0.4769090385528407,1.1573435178427172,0.4881753341581302,0.587256509695291,0.0009665705755617113,0.16131621079157762,0.010275754256172496,0.026327248340405795,4.1347181209683674e-5,0.07594653103218148,0.0006913030753093729,-0.26765831892454234,0.26271097063156723,-0.036129280015470416,0.006736427853553127,0.016933024288181497,0.0031851176702807605,0.1332937258651415,2.5673574830577015e-5,124.74017620111199,145.9018226687492,175.5808607574592
5025,-0.16459932367730634,0.5341755849023198,-0.3831549049761218,0.35224506548863754,0.648224402843525,0.6802725761772854,0.001457133495844876,0.10334294887505845,-0.18000891634114694,0.07992615660508831,0.0004950955836599191,0.11926782980193391,0.00227814458726174,-0.5843896604431209,0.6163353381346385,0.012893485434683645,0.036213002791871125,-0.012595982915956556,0.024517516221718525,0.1294498119926604,6.010837802875161e-5,156.93827420046128,300.36004492035516,734.3430732392992
5026,-0.015577845913883021,0.5481593694042844,0.024209638927167598,0.5836552328680353,0.2336596500343566,0.6456897506925207,2.788811326562026e-6,-0.0014613269076228879,0.20009946398176234,0.10544139572594406,3.5075471518803974e-5,0.15438913966319778,1.701614499586942e-5,-0.14814457776771658,1.4892732474926922,-0.011866714604243,0.01922533181010301,0.008864849777192662,0.014699162775291062,0.12304408262837975,4.227806196155271e-11,127.2281152994586,156.3860670309697,203.3688836078667
5027,0.02109886090174818,6.914581019515683,0.8646205278720329,11.825903927823779,0.6294945642825583,0.4229096952908588,0.00021852971129578325,0.11665796677955655,-0.24034329884339892,0.12115837282200036,3.996824748032971e-5,0.25892784010993214,0.0008108953203301458,-0.16719881173983192,0.42961320905447764,-0.01712022465691234,0.005235274309445394,0.004797983471309797,0.004016901136438958,0.09067718759920068,0.00012396258297424126,99.35446869842443,126.66842880537968,155.7712913936872
5028,0.3193431532763613,6.357028649919965,-0.43814308242046596,7.739460137917565,0.25525543100779,0.001577839335180056,0.00011192661865189291,NaN,NaN,0.16399910660020528,0.0003423446630028006,0.49953224891720915,0.028922594123135935,-0.12831863174622332,1.1031598989944909,0.0023790732704861905,0.005375928929553319,-0.008873267849221616,0.006017937284592667,0.0001421053763032633,2.453365852615627e-8,112.14406908663604,187.5115801955663,335.4648048588307
5029,0.08858456111716421,3.9836053168120924,0.02150693224864128,-0.2153595380882396,0.13061991694190447,0.0013950138504155126,2.2477419513696515e-5,NaN,NaN,0.09544418167507561,1.673882080381827e-5,0.19214046201017243,7.545105070186372e-5,-0.027174946199323077,0.037044855566802294,-0.003505905216797619,0.00042114929913324715,0.002693805662457687,0.0006302636470882697,0.0,0.0,103.81174383201389,106.51182885988703,114.12766718399833
5030,0.2652223453463394,6.888690630459893,0.2049225571232798,1.1298771660803197,-0.09184492348035374,0.0004376731301939058,9.563021237303784e-6,NaN,NaN,0.13197098811599825,0.0002290307106486265,0.24733632750321036,0.0001844808934237132,-8.534731282951049e-5,4.1657576296250946e-6,4.634571182382445e-5,3.2594057977535326e-6,-3.0391691609839027e-5,3.2864733514686966e-6,0.0,0.0,99.68359588346148,99.86573049442505,99.9449248599056
5031,-0.061083004971975975,0.39630324021334257,-0.16638293548879257,1.1558007861113833,0.8310600835263856,0.509606648199446,0.0006117644001231149,0.12486903673739895,-0.7049087795091308,0.11732123331131776,1.8619951679255612e-6,0.2610895368620744,0.00028116005113115175,-0.24414990762793856,0.03809895503677534,-0.0336716585634884,0.0022369513206246623,0.03239492817430368,0.0016009494029462657,0.10233451250220138,1.182932223559797e-5,117.61868966279752,140.1209020921733,161.06811872400812
5032,0.4567155737560094,88.87204536143406,1.4814329595447444,7.772521457317291,0.17436812402593005,0.6079368421052631,0.004659691555555556,0.44474862713842517,0.4050253363803947,0.009084627216409345,6.824059665660104e-6,0.03348039596909802,0.0001828218388325783,-0.499409373507836,2.7112901489287213,-0.05446372268132142,0.11742529071817215,0.07895326928195973,0.32029242851917583,0.14352991205594387,5.34604463782006e-6,132.8458845387314,223.12239397893896,291.84331464062814
5033,-0.0126782085001564,0.12761838099117806,-0.2268915654155161,2.015728613042464,0.5013844173966571,0.9087811634349032,2.111119975377036e-5,0.011946351345721064,-0.582562188749553,0.004744682770020474,2.8037286531620595e-7,0.00884120368381085,1.34640528748416e-6,-0.0797357655980208,0.09983310977864257,-0.00954429277901319,0.0014282549984098146,0.003895325546066333,0.0024402770711518884,0.1487451934516217,3.123084885399896e-8,105.60902270496233,108.5510052024196,113.60258064546882
5034,-0.003601971046009697,14.922681492579851,-0.3943855897380441,4.868676608900613,0.5656335711762149,0.05381163434903047,0.020140561753154804,NaN,NaN,0.1228798342550724,9.475600248329776e-5,0.5569061860733092,0.028851059952202964,-0.05955487326488885,0.08725762795305546,0.0009697210383117023,0.0007261770947498242,-0.0008585140420928102,0.0009082894593277909,0.008823549161133575,0.0006822526074603052,69.3543991003678,135.92555560577196,159.28709104400738
5035,-0.07254786775022076,0.4653650684824956,-0.28922269777389764,1.033418515971766,-0.3068214681324079,0.7692698060941826,0.0013291262246845187,0.1452371822403959,-0.20381981988663142,0.000817154000715349,9.080441656932236e-7,0.006255819810322082,2.7506029343799144e-6,-0.3923838881368198,1.436717202054924,-0.008953492902855915,0.010517052020863239,0.011852345860426617,0.005828732709631287,0.1497165502413833,2.71113149173265e-7,131.39679376519743,172.07494496631145,266.719883750707
5036,-0.028625568998247534,3.5132523466259284,0.2761554252758548,0.8135951412487872,-0.26378827984984016,0.29257839335180047,0.0009850094207448448,0.4167514742852604,-0.41768672373702803,0.09646797324870265,6.0859694637023914e-5,0.2144649644700613,0.0001988878516504332,-0.19328283958274334,0.33107945532197897,0.007582136751393567,0.019784188333646608,0.017972066398658126,0.00591740499965966,0.015298336755805022,3.184383735830415e-5,122.69189352301304,159.34898378366242,179.48337916518884
5037,-0.09756282676764756,1.6979188253809785,0.1517276346502388,0.44580665110509354,0.5562857862980044,0.3022038781163435,0.0014778294293628807,0.31161663079130386,-0.35486882085928456,0.15276926314212325,0.0002883934827898209,0.2955452611311727,0.00020297415556920972,-0.6386530838833976,0.3987060368604537,-0.007213646288854938,0.024998895584689696,-0.007889440346403277,0.03625824747419695,0.009815247951727566,2.9154849024199543e-5,162.55812092959923,370.12503042283294,910.3860813208879
5038,0.1095232539739577,4.458151439581492,6.7298901996687475,100.59392392337747,0.4566378419284096,0.4310038781163434,0.0001263067626962142,0.008383047573537993,-0.07354782307486575,0.10616847239745654,0.0001755120237842417,0.3077966321211269,0.00012218923953812255,-0.18892520769451954,0.09401368548187178,-0.014144547313788301,0.0051282188420001835,0.01756976092476808,0.006563786164441558,0.041216439666877235,5.951287289053588e-5,113.93334638296704,140.60641067909427,174.75240010175835
5039,0.09670277653836963,10.598581723364102,0.02622242819275974,-0.14545413702986432,0.22682577288044678,0.0013041551246537394,3.380601046475839e-5,NaN,NaN,0.14953371537863075,4.615612245790345e-5,0.26699708687337004,0.0021530334378848234,-0.2011183722047115,0.7008741315692301,0.0004216967546634826,0.006713833076753137,0.002928177988050698,0.008942425360990491,1.8795766680367674e-6,1.1903417577499546e-11,115.56908831617812,190.44755141317532,320.51008451821303
5040,1.3239412577863143,290.56418045414466,1.9919091807707545,9.991017159984068,0.33544429032825174,0.4994581717451525,0.006690919384425977,1.5972239912051798,0.7627547565886311,0.007976586250911596,2.6517208284102063e-6,0.02803354984947574,0.00025059288543845785,-0.4589892205470752,0.2376280359357232,-0.041237648420898235,0.011488857194194629,-0.006313814278376502,0.007057494417819904,0.1433277612829154,8.730533683595911e-5,155.9738045677882,226.5205994284566,387.1085907468924
