sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,dQ_1st,dQ_2nd,U_1st,U_2nd,LIS_1st,dI_1st,dI_2nd,dC_1st,dC_2nd,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,bankr_1st,bankr_2nd,LP_g_1st,EE_g_1st,EF_g_1st,em2030,em2040,em2050
6129,0.17526518167968902,7.923897880436814,0.6036456402722314,0.647547294652794,0.341979736662498,0.0019495737207894529,0.0010363175424824439,0.029561218836565102,0.0010069936029547554,0.5430792200195118,28.852477367549703,12423.19242115145,-0.10360645355244323,1.4633106941440654,0.23678161900566116,0.0007456750510012679,0.9949098693707584,5.216953415802289e-5,0.0006786703601108034,4.607571560480151e-6,-0.039116021353978146,-0.024801640263262145,0.02524766457485887,75.6794318322478,52.08306035251205,54.47965665011717
6130,0.37015853069294785,1.9675226362927043,0.6282544873302243,1.6238053794899772,0.42419683628965155,0.0038310354502255144,8.05638062707921e-5,0.06512354570637117,0.0001063688051708218,0.4071363404492466,2.651369694068691,596.4119212108006,0.03423216558553835,0.9404799452884638,0.4897067826178366,0.00016678883050514463,0.9981075452865724,2.7022975912016877e-8,5.54016620498615e-5,2.746999076638967e-7,-0.12774803812447244,-0.02144190303753855,-0.004588656499824476,106.89733412046816,108.6461662397025,121.15841774131356
6131,0.1829325656752766,4.576870925145831,0.06679269768243734,-0.4631929182338559,0.207540237637818,0.001999806487152177,0.0005484614937711319,0.06850083102493075,0.0006265155826408125,0.4404121858750947,76.8225232255797,142136.98309327083,0.0038948189733006935,1.4609781562783684,0.3101056061197722,9.012363341368049e-5,0.9980604645769989,9.697445279099652e-7,2.770083102493075e-5,1.3811942136041867e-7,-0.05310345375773424,-0.026545063741529838,0.02637878307708217,99.79438121851501,98.28356758726717,101.08818849503875
6132,0.24391948214501744,2.163586930012536,-0.10827347290199457,-0.12339791902220165,0.6122194700760214,0.002009929153703412,0.00011763282792923144,0.05699390581717453,0.00034217785164666046,0.6392863829413596,4.479160911147845,942.6166285168545,0.07161245407444508,0.41789176844623976,0.13694787093556166,3.244784792139096e-5,0.4274348084745885,0.0006591864414907141,0.0,0.0,-0.08577208412174327,-0.018840616262151794,0.027379586207221966,104.58487235431251,105.46109437701145,98.84162697018202
6133,0.13739196939871567,0.8305066369199677,-0.0406523337065091,0.15625426505715811,0.3240498103596476,0.0011445059430659134,0.00011221532779575913,0.060663711911357346,3.920048507232995e-5,0.4458478713010879,7.531838097814493,1707.2305072598408,-0.0023893367758370996,0.23134127170828037,0.12198900684386448,1.996649765863652e-6,0.3124483513649124,1.267435177971523e-5,0.0,0.0,-0.037506562107198445,-0.02172050448823821,0.02545618420095988,101.14907339731572,103.55209486439402,99.22028952497601
6134,0.5401629532883554,3.8411014110571218,0.7436323341607891,3.6297272260982494,0.5897507308980046,0.0032906386618918996,0.000296077026087205,0.07768642659279779,0.004254291176361956,0.4991092921503089,12.734696056348282,6534.181054184302,-0.050288374072562744,0.4819575351354785,0.22929754338757616,0.0009886180994735827,0.9862705892211437,0.00010898451245602595,6.925207756232688e-5,4.813019390581718e-7,-0.04184979435790778,-0.01297437597475387,0.016758477887241375,90.44168595526567,79.80706159212995,77.05823977371911
6135,0.9287550222498687,171.11392775371056,0.32998694150287977,-0.014705779475748137,0.38280958176093216,0.002767939757862998,0.002463208873138226,0.021441551246537398,0.0009529654909202833,0.8288711266727103,7.746115868467364,2283.0747821157056,-1.0052390112370067,35.0584295253332,0.15487637004178384,0.0003663856352751396,0.562343428132975,0.013822017071344112,0.01754847645429363,8.793167128347185e-5,-0.03496936386333548,-0.014876062176885104,0.013687045570959726,74.05894539662326,55.51752473250743,54.68840992499611
6136,0.5139562181415658,4.780093476104365,-0.32725609724726745,0.43695537945948804,0.5725629155656271,0.005336324393253195,0.0003924262845531809,0.0294803324099723,0.0008289145287780858,0.5032056528009232,8.892504557892932,2700.2193869606945,0.036398015115407974,0.5818438480561254,0.1787766746057102,0.00010960067285130098,0.2971833255264358,0.0006628052821432169,0.00023545706371191138,1.4027393044013543e-6,-0.16493991469712152,-0.02952168803656305,0.031806369352069326,92.43643666710962,105.19524464921456,120.33732795941862
6137,0.2912575139220964,4.327104670364102,0.26982438891601984,2.587001639867225,0.3335387711019183,0.0007146816129524213,0.00023197040065200418,0.00645983379501385,0.0005588870766389657,0.32219829086375285,34.917774941555514,50003.2747821915,0.003663862845313165,1.3030065036118776,0.31139209991382416,0.0017341130821353322,0.9531070606869555,0.0012465502817459555,0.04603878116343491,0.0018389873807325334,-0.002966727048571199,-0.00058550113798721,0.0007136512938861278,80.71429541127206,59.90404094164377,60.57632472500597
6138,0.5091526508315792,0.8987160821923434,0.23396516067562748,0.36506581222278944,0.47144744031712604,0.005398942329011145,8.337172941227818e-5,0.0460409972299169,4.4681425669436746e-5,0.49390680627753697,4.117345379839398,1015.4662843285677,0.036638613579392645,0.21907917956166176,0.11309953590528574,4.260231382600532e-6,0.20669175588369476,0.00011983756867384936,0.0,0.0,-0.18337658755644273,-0.038912114737400506,0.03206524945117809,105.14218296730954,109.11749507055953,117.53017491725315
