sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,dQ_1st,dQ_2nd,U_1st,U_2nd,LIS_1st,dI_1st,dI_2nd,dC_1st,dC_2nd,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,bankr_1st,bankr_2nd,LP_g_1st,EE_g_1st,EF_g_1st,em2030,em2040,em2050
7661,0.019049466523914767,10.016133802175508,0.4249652830675188,0.6204763699874891,0.44472849955761673,0.00010760454411856332,0.0007086451966731782,0.07673573407202217,0.0006473923028624192,0.5274266406268436,240.32154689883396,3.693068647104842e6,0.029151775125017255,2.289761228405425,0.20352827701876902,6.43044610636411e-5,0.3837760780241219,0.00020154117229819396,0.0,0.0,-0.006884142162284464,-0.004398663610556638,0.004958364619782849,103.38656130414209,102.71190380594695,99.84129868932244
7662,0.3019054623455336,1.4890426815349735,-0.1581971685067268,0.05520858270862172,0.381375828625772,0.003131535812681237,0.00019965177861123014,0.05021606648199446,0.0002581571855955679,0.5147759573100875,8.172664603594468,2025.1190117594945,0.015440503505365877,0.28158200782052833,0.27087014762373446,4.388060942661535e-5,0.9950636365670928,4.56023523572255e-7,4.155124653739612e-5,2.0660203139427512e-7,-0.101246959185863,-0.006428312065795518,0.017696926471854956,106.08186138526025,115.49013168356808,116.08922487965887
7663,0.45726781754681817,3.907948767255541,-0.1020175088169481,8.193096854640386,0.5892582030878554,0.003374545884720243,8.637646289300239e-5,0.18001440443213293,0.0015592589030470915,0.30354575978921206,1.9039866287423675,673.2069739549223,-0.010942525624585942,1.4677509138574267,0.4505636319316389,0.0019925370872114316,0.9432573234611736,0.01478447250866931,0.01717451523545707,0.00016074445983379506,-0.06845997965847166,0.0010379681782671456,0.009455795892369414,79.09147049219754,85.06476415574215,95.5573572076585
7664,0.14082440137087782,4.486474588426511,-0.02537301823086668,0.15003962416517913,0.1368035429678142,0.0017123954555632824,0.0004528777392724496,0.03261163434903047,0.000620640864265928,0.41083084078019694,22.1828514666275,7293.341563549552,-0.04273786040093783,0.9806764650470252,0.14406197891872252,0.00012467319779629175,0.32611254863907657,0.001252664185874525,0.00023545706371191135,1.2638504155124665e-6,-0.0540854476925551,-0.020920145609853915,0.014347810258114633,97.74441096791527,97.27277704576444,100.27080022978967
7665,0.24343975673891308,1.397455858763033,-0.08833052318948438,0.10782662856137515,0.34493584920692966,0.0025851450409932323,0.00012120318365847058,0.12310803324099721,0.0007890026297322254,0.5391117027606906,4.629292883939128,1148.4224373199963,0.0726248815298791,0.20005788968449298,0.2648652557383058,6.312458612905862e-5,0.9936136082487091,1.6412459070499365e-8,0.0,0.0,-0.10191654013229796,-0.02715793584301848,0.02936529162927972,95.56156996303638,96.62140173151805,100.57053069869967
7666,-0.03948567004963245,14.870152427207094,-0.22826839516141925,0.37380161557851155,0.4859622252999562,-0.00028553801736561166,0.002641053033636198,0.4359911357340721,0.002283122587873192,0.373477695677144,81.60659839470975,139275.83411837337,0.08924631938022246,2.098669116338709,0.4028554883211062,0.0001487037997796821,0.9926659490341782,3.838232073248974e-8,0.000110803324099723,5.432440751000303e-7,0.0021822674656140203,0.0034752032552158975,-0.002896776593675955,85.90331749188361,102.71577536508322,90.90786566442645
7667,-0.012944081758065985,8.621713781551541,-0.03459779057397351,-0.10267723547153196,0.552756110645622,-0.00018109153237704664,0.0011800864741606748,0.24861495844875348,0.0014423865534010467,0.3712194456025844,26.998925043652644,23211.91103222183,0.028112433205592736,1.1883119066192256,0.3427472450337611,7.476001797791033e-5,0.9929056041427555,3.914414240180893e-8,0.0,0.0,-0.0017384245311758949,-0.0015075002588418155,0.0014069556910182703,94.05742043104819,97.90832374822183,92.63028601256563
7668,0.4901188312695137,7.557924564745374,0.16890588882648164,3.7038345701174906,0.5254792912111345,0.003833317711083026,0.0004246222549665553,0.0458770083102493,0.005102868831024931,0.5089273665234406,47.44222483962654,371469.9752748308,-0.2357411947078048,1.005244441165426,0.2577025949950862,0.00698369641191861,0.9470618201064571,0.004194030916327896,0.00016620498614958447,8.056325023084029e-7,-0.08398198965762402,-0.013525571837076204,0.024111102923688957,98.13185229200216,75.74423439213561,84.16745699333529
7669,0.3323667735983928,15.912240371979902,-0.02230177893655616,-0.6109684277672192,0.2542392651539446,0.0006571898684950976,8.719812067454513e-6,5.0969529085872586e-5,8.587282240689436e-7,0.5143240896222404,29.720723661882165,19917.227124921148,0.050454295912936695,2.6168334609884183,0.23430925168125524,0.001174556304217956,0.7310187393743792,0.020511899800853755,0.14673130193905815,0.0009360914896891351,-0.004479348312522284,-0.00018066416716426683,-6.066189681828753e-5,75.65097216389448,57.3449667642222,59.8130557840081
7670,0.1356403830210083,5.694537417039095,0.4036388089724659,0.5358674195863462,0.13371907739645067,0.00118928978326122,2.7154016774113875e-5,1.1080332409972299e-5,4.43213296398892e-8,0.2577045441828454,28.703399434477298,29133.558623304856,-0.001850161204179056,2.1821222865519547,0.29240602747263716,0.0022287235807643907,0.8999553258654159,0.008975819047501554,0.09740997229916895,0.0008629259002770085,-0.01675678093936769,-0.004194305141500484,0.003085095552589458,101.68555957511629,102.25751552591915,102.3313271945404
