sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,U_1st,U_2nd,dU1st,corr_GDP_dU,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,LP_g_1st,LP_g_2nd,EE_g_1st,EE_g_2nd,EF_g_1st,EF_g_2nd,FGT_1st,FGT_2nd,em2030,em2040,em2050
5626,-0.06446691461853077,1.7877131406465367,-1.6798354094567807,6.418926012648212,0.7740186708575514,0.21464819944598335,8.913822591566635e-5,0.07621409195039273,-0.8772277862618959,0.14161512016790395,4.464596553624727e-5,0.260870148014597,4.380219170764785e-5,-0.5581023164863117,0.22318543866355808,-0.08779140942424506,0.010317447033718926,0.1101386707904724,0.026952588037151882,0.012214153297529323,5.806615525848848e-6,107.03032186093363,108.0741977740558,125.58925323106871
5627,-0.01844236430762794,0.21976613104428092,-0.11448699476639655,0.7814029785550649,0.5005205166082287,0.9275745152354571,1.742023761157282e-5,0.012778019028668694,-0.7873866089649492,0.0012959114435315755,1.1466508638506631e-7,0.004206029667448839,7.792635647594478e-7,-0.18481631355066586,6.746861797725526,-0.03497274467081577,0.17232721991306002,0.012123902701675288,0.17692999270475368,0.1498393570935345,7.180350608722579e-9,103.69504724617633,108.22694322948801,135.61197179192052
5628,-0.1749072973665494,0.8651874286841669,-0.04190581187171531,1.3767247505279236,0.49364132654751447,0.1971833795013851,0.0016630650563250228,1.0259351286866776,-0.08196743478030646,0.23449954596774383,0.00018462632769709785,0.3406900202365783,0.000280744998408624,-0.30673472589922934,0.24069975671448923,-0.004728707016564591,0.0036240893108224095,0.0033055728764827983,0.00601027107441627,0.007932847832763717,1.3691878757522397e-5,133.6509712899369,190.0247264346191,263.4690174552079
5629,-0.026383355816271898,0.2761651074308293,-0.4185391539089377,0.8407440173977769,-0.022210140299534033,0.8869362880886428,0.00022630981840566323,0.04879098430026088,-0.06719495109093108,0.0010512363029723081,1.8761276673722892e-7,0.004103479415554807,5.261964148793761e-7,-0.2372223714596962,2.0818392198340976,-0.017877890377103613,0.01376711598701908,0.04353299533912657,0.27597895759499685,0.14973575539168113,2.9567548582524257e-8,118.2338536215322,120.8788737268748,152.24688722767888
5630,-0.02313133454450103,0.4374105731833901,-1.1179305262069916,5.7898508095258965,0.8182585780168334,0.9190149584487538,1.77287756232687e-5,0.00830185359206726,-0.8267336467407841,0.14465866078629488,1.7870958968233276e-5,0.049475079416036065,1.337390719404318e-5,-0.16062249160388745,0.6229419858737266,-0.036404337213661826,0.03334431361773006,0.013042427514206345,0.007325787347173559,0.13917721411439435,3.491939012770752e-7,110.76678777154073,118.6881774051474,121.25322346890478
5631,-0.2648454671315474,28.70549548466109,-1.9852036562007063,6.766935727272848,0.8021704841940523,0.1706382271468144,0.05829484131240381,NaN,NaN,0.0927015179576968,0.0005524239448151262,0.5756116190614271,0.07032298932006861,-0.4643242064758153,2.5863475403170306,-0.024453328635299663,0.030382158775607734,0.005055683366357927,0.008058915373226363,0.02881697146422279,0.002262785221917768,137.9196026291915,328.16241640080426,563.2832419510468
5632,0.35696707403210437,5.052253442723161,-0.29910273582783453,1.5038902617181433,0.07229224877303715,0.07597894736842106,0.006142995555555555,NaN,NaN,0.293196216025389,0.0034533876531660816,0.4019367053807326,0.003815042333263456,-0.44399364405180314,3.272304481970763,-0.02330735425421745,0.09215649612576565,0.027575381561208402,0.08058419089995193,0.00015996181361582269,3.4224216549594924e-8,125.06861044807788,217.38376069379822,598.3545400369311
5633,-0.021722422756512084,0.2145007296859059,-0.06893256981630501,-0.17194619241801634,0.6563238478045778,0.8649473684210529,8.34364444444444e-5,0.02334232214872885,-0.7769716018048844,0.04516496941427426,1.3328929793588598e-5,0.022471831252028295,1.3628690249598714e-5,-0.17730475236747484,1.3455052796431222,-0.02125070574297508,0.01614859162340652,0.028373523121309016,0.09193159776478776,0.14537882567875834,4.039692989536866e-7,110.3440740164663,121.9935828844493,132.33620457498617
5634,-0.02194034363698306,0.12512261275094366,-0.2699548286688526,0.4834456150662634,0.48678347663665,0.9155590027700831,0.00030104142566943687,0.044190113203626875,-0.4906214942045798,0.02445512166339871,4.3540360048562565e-5,0.014084440033542053,1.2741549857766117e-5,-0.6685906866080018,6.157611055695574,-0.13887310934152286,1.1800746125459871,0.12109173494004229,1.472672577203028,0.14725182364402228,9.593503400084173e-7,117.88963501934047,163.03474208224594,205.28369443005008
5635,-0.06717680409481736,0.29318849564410154,-0.2823092516052864,0.8135018057221801,0.37642858726107714,0.878310249307479,0.0004812634779932286,0.07841454219332063,-0.022300615614052773,0.0007164935321675568,8.709592224858353e-7,0.005912841695272376,3.041473643346547e-6,-0.4784999372713943,1.9528286430184927,-0.07324306747400144,0.09738252819469068,0.09643366549977657,0.18691370872369104,0.14986871498549095,1.4022475283010073e-7,112.48627070787686,130.07120113244346,175.6769376669307
