sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,U_1st,U_2nd,dU1st,corr_GDP_dU,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,LP_g_1st,LP_g_2nd,EE_g_1st,EE_g_2nd,EF_g_1st,EF_g_2nd,FGT_1st,FGT_2nd,em2030,em2040,em2050
2501,-0.01814203566306536,0.26281431759886814,-0.12199325490980126,0.12313462126515384,0.35834766179194,0.9236853185595569,0.00015859581163434896,0.03645632155526045,-0.22913917347754814,0.0008641113507869202,5.104117037798943e-7,0.004375400819178838,1.7590236883585325e-6,-0.29655694061441223,4.173955412662234,-0.01430969997183474,0.24051373997430942,0.05480530380273971,0.5071601820244855,0.14986823988155284,5.729558916021299e-8,96.8377612568128,111.43564304060335,176.54875093291776
2502,-0.01665184214876348,0.2591317267441046,-0.6661521394574131,2.8659778172483836,0.35134557791618903,0.7472720221606647,1.067524284395198e-5,0.017083681577133195,-0.2576107856811568,0.0992369051580583,1.2998457471339571e-5,0.10069406329556493,7.343860159983187e-6,-0.34091602278743094,13.607791746010673,-0.029847956394044264,0.6799841443594548,0.03758500325102316,0.4636448428808379,0.13189869108907376,9.178656258027354e-9,110.97979371445635,103.9400525176584,80.57835374305245
2503,-0.0033186505884471207,0.722355747999313,-0.1098800756730066,0.3602648261167105,0.5909870895290434,0.7764875346260387,2.1785649738381044e-5,0.013650509076223533,-0.7311643981034196,0.044939193286438174,2.307599553564223e-7,0.06497875801209325,5.591391873481222e-7,-0.0049862245781599835,0.0007981895389862021,-0.0022551091278616726,0.0001959871574702202,0.002506192510256627,0.00025160701139494124,0.1388628618590677,1.5809933478455215e-8,99.35133254235045,98.1469775155196,92.83522182554296
2504,-0.01126731958591698,0.45137304348142304,0.38843716109781223,1.25998162682723,0.4380973609595284,0.9035889196675903,1.8242543551862146e-5,0.009681783397127922,-0.648830199596277,0.008374337539599557,3.908567772683019e-6,0.01430246736211605,8.208121731176029e-6,-0.06233970461724191,0.43208552750452756,-0.0079631751357471,0.00464325164086545,0.0019179674861145486,0.0022602806833411674,0.1476651381106247,4.1841973048266863e-7,102.60351417189408,103.51660809701488,110.27501757079521
2505,-0.1337130916172867,6.530001502325478,0.0682272115531634,1.4553332459564272,0.3502892614017628,0.5662936288088642,0.0016360890981840567,0.29557911278641413,0.10454079062351226,0.04190365480534124,0.00031038678625968334,0.08530606662774484,0.0015651857394969647,-0.6528208536012999,4.491002632915895,-0.0004614256232358207,0.0801388978171384,0.10769740589287738,0.9918263643843805,0.1303684400086846,0.00011454641099367244,161.24942013713883,304.0555120999212,616.9688184474385
2506,-0.08622635510527486,3.500659376329951,0.43214208314107155,0.025497940899082305,-0.3811648007823058,0.6529429362880887,0.00010941995690981838,0.030093242531572584,-0.7260881386944585,0.08605975898171267,0.00013437543530244573,0.19936467596152174,0.0010406843651774057,-0.18834684739619942,4.585413965432809,-0.008049621455143261,0.012937513646167338,-0.003546074982298463,0.008294894341552322,0.11048331840169837,2.4235187999478362e-5,126.9825789868274,160.9992169849522,221.96649601613072
2507,0.27351472121234516,2.4761920820145518,4.647065532464857,48.71969845796509,0.4237680713381863,0.2932831024930748,0.0009150077414589106,0.24063928231127094,-0.25095139444735487,0.20582452942180696,0.001218838121551692,0.360474436942862,0.000664287648447286,-0.10220423267387548,0.047886420317628915,-0.032232110015466414,0.005044714087212808,0.01906484762398283,0.003443555574284265,0.008394265922808125,1.445294347247433e-6,105.52667965371788,107.27901451488123,112.51475914245809
2508,-0.07861500649623038,2.5317416680103006,0.8099813755569102,14.386635253518175,0.06506776014035477,0.7262337950138505,0.0011982078547245307,0.14593189168551943,-0.0575189732250706,0.009403882441876477,1.8464900122782095e-5,0.026147036937766183,0.00010150070435130909,-0.3773331242579542,3.5401027632153266,-0.021088235710264677,0.0678170002467401,0.007335952835188227,0.05181699727475981,0.14482119214218123,6.79449155906759e-6,146.931363004963,207.49911935175638,310.4954212546424
2509,-0.11026935376128971,0.6740457427337812,0.4247565592127193,1.2265283863380736,0.42188544091959973,0.8470626038781164,0.001498839736534318,0.13553350423008298,-0.023702426864104575,0.008145257141465594,1.9088418106230103e-5,0.019838308449896012,3.235683116777284e-5,-0.8445239916305861,2.6563125667509087,-0.081329980605991,0.15830205736398184,0.08634977820955803,1.1647535186021876,0.14752483109074033,2.3165230659191924e-6,132.6646159016655,219.70814080840333,563.7283135134317
2510,-0.04193558357068742,0.5616530431892368,-0.5589071212004457,1.7701942592746711,0.6468783959695423,0.03381274238227147,1.7665726069559864e-5,0.573744419702214,-0.7270519015958684,0.1283393285993427,9.78762305589485e-6,0.2143594161953225,4.506171199287101e-6,-0.22646995418994284,0.0032698127739413992,-0.01871544136265845,0.0009937672654453465,-0.0034975134126985735,0.0013694649412049986,4.206881739003656e-8,7.289432256971513e-14,127.88292443706209,164.54043879588664,206.40603009626173
