all_I,all_w,all_W
70.0,0.7,2.3241309899903477
76.0,0.76,23.03148212566098
70.0,0.7,2.323891305706912
70.0,1.0,20.527168292233732
82.0,0.82,35.28652317695444
70.0,0.7,2.3238913060522357
70.0,0.7,2.324006188779684
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.78,2.3240061887796877
70.0,0.7,2.323891305706912
77.49999999999999,0.7749999999999999,2.639301694221448
70.0,0.7,2.323891312555947
70.0,0.7,2.32552569727153
70.0,0.7,2.323905074702868
70.0,0.7,11.67206077117561
70.0,0.7,2.323894106951883
70.0,0.7,2.3238913057070327
100.0,1.0,5.0668730998400235
70.0,0.7,2.3238913057094557
77.49999999999999,0.7749999999999999,2.6393016942203253
70.0,0.7,2.323891305706912
70.0,0.7,2.3274206862142144
70.0,0.7,2.323909134719333
70.0,0.85,2.3238913057069226
70.0,0.8125,2.323948833626158
70.0,0.7,2.343812520160707
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,3.300078003371169
70.0,0.7,2.323947958151347
70.0,0.8125,2.323891305706912
70.0,0.7,2.323891305740883
70.0,0.7,2.323891305706912
70.0,0.7,3.6023194892479182
70.0,0.7,2.323891305707054
70.0,0.7,2.3238913060455566
70.0,0.85,2.3238941070244756
70.0,0.7,2.802168374594057
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238969936513882
70.0,0.7,2.323891305706912
70.0,0.7,2.347061863444864
70.0,0.7,2.3470618648859904
70.0,0.7,2.3270982727250527
70.0,0.7,2.3470618649522415
70.0,0.7,2.347061861978357
70.0,0.7,2.323899959973229
72.00000000000001,0.7200000000000001,2.465224901524646
70.0,0.7,3.272634643503924
70.0,0.7,2.323891305706997
70.0,0.7,2.347061861978357
70.0,0.7,2.792132866186865
70.0,0.7,2.3238913057069226
70.0,0.76,2.3238991454253153
70.0,0.7,2.3238914442176757
70.0,0.7,2.323891503292163
70.0,0.7,11.657224639040255
70.0,0.7,2.3238915865869707
70.0,0.7,2.3238914256713237
78.0,0.78,13.060555545162508
70.0,0.7,2.3238913057069226
82.0,0.8200000000000001,2.833023053341993
70.0,0.7,2.4549586849292915
70.0,0.7,2.3713191453313414
70.0,0.7,2.323891319595404
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.792132866186865
70.0,0.7999999999999999,30.33484665288229
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057289814
70.0,0.7,2.3238915865869707
70.0,0.7,2.3238941069518937
70.0,0.7,2.323891305706912
76.0,0.76,2.6016651873368026
70.0,0.85,2.35692208620104
70.0,0.7,2.5007778923728914
70.0,0.7,2.3238913071141347
70.0,0.7,2.3238915460769753
70.0,0.7,2.323891305706912
70.0,0.7,2.3239294500060197
70.0,0.7,2.323891305708589
71.50000000000001,0.7150000000000001,2.3864488653567726
70.0,0.7,30.32389131343532
70.0,0.7,2.323891353653277
70.0,0.7,2.347061861978357
70.0,0.7,2.395261195982595
100.0,1.0,3.6205689570201454
70.0,0.7,4.031301762500336
70.0,0.7,2.323891305740897
70.0,0.7,20.99055899846242
70.0,0.7,2.3238913057069226
70.0,0.7,11.728403527728313
70.0,0.7,2.3238941069518937
70.0,0.7,2.3240658209653127
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913125558724
70.0,0.7,2.34706186197835
70.0,0.7,2.3240061887796877
70.0,0.7,2.370876016560903
70.0,0.7,2.323891305708589
70.0,0.7,2.3238914442176757
70.0,0.7,2.3238913125630454
70.0,0.7,2.323891319595351
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.4214770347084205
70.0,0.7,11.118946158752369
70.0,0.7,2.3238913057069546
70.0,0.7,2.4201611664429343
70.0,0.7,2.3238913057069226
70.0,0.7,11.657225221370597
70.0,1.0,2.3238941069518937
70.0,0.7,2.323891305706919
70.0,0.7,13.602981494995761
70.0,0.7,27.84564819895052
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706921
70.0,0.7,2.3238920893532473
70.0,0.7,2.323891319595358
70.0,0.7,2.323891305740883
70.0,0.7,2.3267134605870616
70.0,0.7,2.3238913057069155
70.0,0.7,2.323891305706951
81.6,0.816,2.814378173409313
70.0,0.7,2.3238913057069226
70.0,0.7,2.3298597425263097
70.0,0.7,2.3238914442176757
100.0,1.0,5.813912361710329
70.0,0.7,2.323891305706912
70.0,0.7999999999999999,2.323893829818207
70.0,0.7,2.323891305728697
71.6081072,0.716081072,2.3911495452095544
70.0,0.7,2.3238913195953614
70.0,0.7,2.323891305706997
70.0,0.7,2.326215779848468
70.0,0.7038999999999997,2.323891305718732
70.0,0.7,2.395261274496349
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057073916
70.0,0.7,11.657224639040967
70.0,0.7,2.32389130570691
70.0,0.7,9.236507408208226
70.0,0.7,2.3238913320207644
70.0,1.0,11.657224639040257
70.0,0.7,2.3708759529366894
70.0,0.7,15.594989199167772
70.0,0.7,2.323891306096545
76.0,0.76,22.842372225102125
70.0,0.7,11.657224639040246
70.0,0.7,2.3238917979387956
70.32000000000001,0.7032,2.3372141841482694
70.0,0.7,21.240599042909736
70.0,0.7,11.657224639040246
70.0,0.7,11.839125327145359
70.0,0.7,2.323891306393673
70.0,0.7,2.323891444217665
70.0,0.7,2.323896986232512
70.0,0.7,2.7921328662592906
70.0,0.7,2.3238913057069226
70.0,0.7,2.3239479878127547
70.0,0.7,4.627445207137832
70.0,0.7,2.792132866186865
73.00000000000001,0.7300000000000001,2.4492740205207717
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.7,2.477245694811476
70.0,0.76,3.5255112837142004
70.0,0.7,2.323891305706912
70.0,0.7,2.325037643879556
70.0,0.7,22.347111187553644
70.0,0.7,2.324872399266116
85.0,0.85,2.960898155348996
70.0,0.7,2.323891305740883
70.0,0.7,2.323891305724022
70.0,0.7,2.3238913057069084
70.0,0.7,2.792132866186865
70.0,0.7,2.32394917334614
70.0,0.7,2.34706186197835
70.0,0.7749999999999999,2.323891319595365
70.0,0.7,2.323891305706919
70.0,0.7,2.323891305706997
70.0,0.7,2.3238913057602595
70.0,0.7,2.3238913057173853
70.0,0.7,2.3238913057069226
70.0,0.7,2.325037044024157
70.0,0.76,2.323891305707747
70.0,0.7,40.131911234778
70.0,0.7,2.3238913195953934
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,2.792629581945473
100.0,1.0,4.334997602677646
70.0,0.7,31.283889450007152
74.8,0.748,5.733996902162659
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,20.990557972373587
70.0,0.7,2.3238913057069084
70.0,0.7,11.657224667832732
70.0,0.7,2.3238913057069226
73.60000000000001,0.7360000000000001,2.4746684494743114
70.0,0.7,2.3238913057351063
70.0,0.7,2.3250370440277415
72.39999999999999,0.7239999999999999,3.855027876371137
70.0,0.7,20.99055797237358
100.0,1.0,3.620568956330061
70.0,0.7,2.347061861988607
70.0,0.7,11.657224639257107
70.0,0.7,2.3238941083733238
70.0,0.7,2.3238913057236736
70.0,0.7,2.3291495856030444
70.0,0.7,2.792132866283932
70.0,0.7,2.323894106951883
70.0,0.7,2.3238913057069226
70.0,0.7,17.284961663257313
100.0,1.0,3.6205689587321785
70.0,0.7,2.3238913057408617
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
100.0,1.0,3.6205698640142714
70.0,1.0,2.347307083726573
70.0,0.7,2.323891305708912
70.0,0.7,2.323896303966677
76.0,0.76,2.5757055584354553
70.0,0.7,2.323891305706912
90.20268,0.9020268,3.2538828540176574
70.0,0.7,2.3238913057069226
70.0,0.751,2.323891305706912
70.0,0.7,2.323891312555734
70.0,0.7,2.7921340806793324
70.0,0.7,2.3579265741527564
70.0,0.7,2.3238918812818667
70.0,0.7,2.3238951147356097
80.0,0.7999999999999999,2.745842012569323
70.0,0.7,11.67206077117561
70.0,0.7,2.3238913057077326
70.0,0.85,11.657224639040255
70.0,0.7,11.817133916887688
70.0,0.7,2.323891306750113
70.0,0.7,2.323896986232512
100.0,1.0,5.06760525088427
70.0,0.7,2.323946633577293
70.0,0.7,2.3255256972715905
70.0,0.7,2.323892518517656
70.0,0.7,2.323891305706912
70.0,0.7,2.9121673920628126
70.0,0.7,2.323894788621743
70.0,0.7,2.3238915865869707
70.0,0.7,2.3250371353940764
70.0,0.7,2.323894106951883
70.0,0.7,2.3238913199985127
70.0,0.7,2.3238913057069226
70.0,0.7,41.137219426978035
70.0,1.0,2.331483444588166
70.0,0.7,2.323891312555734
70.0,1.0,2.3238969863636534
70.0,0.7,2.324441586067355
70.0,0.7,2.323891305706912
70.0,0.7,2.3470618621268677
70.0,0.7,30.338701244485883
70.0,0.7,11.93019463159461
70.0,0.7,2.323891305706919
76.0,0.76,2.5757055584354553
70.0,0.7,11.754573820546339
100.0,1.0,3.6583657727129264
70.0,0.7,2.3250370440966854
70.0,0.7,2.3507742225022525
100.0,1.0,3.6205698985389443
70.0,0.7,2.3239485577159336
70.0,0.7,2.323891305706912
70.0,0.76,2.323894701093721
70.0,0.7,4.697299198069541
80.0,0.7999999999999999,2.7458420140443565
70.0,0.7,2.3276506119638434
70.0,0.7,2.32389410702441
70.0,0.7,2.3238913057069652
70.0,0.7,4.028482340783452
70.0,0.7,2.3240719833542265
70.0,0.7,2.3238913057584956
70.0,1.0,2.6005058985346245
70.0,0.7,2.3238913125557303
70.0,0.7,2.3240062424508743
70.0,0.7,2.99160741425732
70.0,0.7,2.32621469544911
70.0,0.7,2.323891305706921
70.0,0.7,2.323891444217665
70.0,0.7,2.323891306152646
70.0,0.7,2.323891305706912
70.0,0.7,2.3470618619783465
70.0,0.7,2.3290377113082883
70.0,0.7,2.3238913195953614
70.0,0.7,2.4455306818318547
70.0,0.7,2.32389130573193
76.0,0.76,2.613040538968349
70.0,0.7,2.3238913057069546
70.0,0.7999999999999999,2.323891305706912
70.0,0.7,4.264715991793523
70.0,1.0,2.324006353925416
70.0,0.85,2.3238913150269163
70.0,0.7,2.3238913060455566
70.0,0.7,20.990557972373587
70.0,0.7,3.438748577777856
70.0,0.7,11.657224639040257
71.6,0.716,2.390629240139063
70.0,0.7,2.323891305706912
70.0,0.7047999999999999,20.99098464436264
70.0,0.7300000000000001,2.792133223576048
70.0,0.7,2.370897879735846
70.0,0.7,2.3239479582238687
70.0,0.7,4.005372106140834
100.0,1.0,3.620568959381446
70.0,0.7,11.65770760648371
70.0,0.7,11.657224639040278
70.0,0.7,2.3240061889107615
70.0,0.7,4.7091888964880795
85.0,0.85,2.9608981553490104
77.49999999999999,0.7749999999999999,2.6393016942203253
70.0,0.7,2.323891319595358
70.0,0.7,10.970695039502065
70.0,0.7,2.3238913125557445
72.39999999999999,0.724,2.4241851083682917
70.0,0.7,2.3238913057069226
70.0,0.7,20.99055797237358
70.0,0.7,2.323903917577578
70.0,0.7,2.323891305706912
100.0,1.0,3.6494475039291245
70.0,0.7,2.3238917323830286
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913067501095
100.0,1.0,66.08093406057819
70.0,0.7,2.3952611959826022
70.0,0.7,2.3238999348153193
70.0,0.7,2.3238913057069226
70.0,0.7,2.792132976329814
70.0,0.7,2.3240455855191726
70.0,0.7,2.3238913057069794
70.0,0.7,20.99055797237358
85.0,0.85,2.969040899940996
70.0,0.7,2.323891637159477
70.0,0.7,2.323947958151347
70.0,0.7,2.323891312555755
70.0,0.7,11.657224639040255
70.0,0.7,2.3238913057069617
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.76,2.3363519719419337
100.0,1.0,3.658365772712921
70.0,0.7,2.323891444217665
70.0,0.7,2.325037044025393
70.0,0.7,2.3238937007718903
70.0,0.7,3.2739963178412133
70.0,0.7,2.338957548857758
70.0,0.7,2.347061868072288
70.0,0.7,2.3239598402937496
70.0,0.7,11.657707606483834
70.0,0.7,2.347061861978357
70.0,0.7,3.272634643509736
70.0,0.7,2.323891305706912
100.0,1.0,3.6205695542982372
70.0,0.7,2.3238913057069226
70.0,1.0,2.3470635258491512
70.0,0.7,2.326471015653947
100.0,1.0,3.62056897180139
70.0,0.7,2.7923782170235434
70.0,0.7,2.3238913057069084
70.0,0.7,11.657224697427294
70.0,0.7,21.016700960887306
70.0,0.7,2.3238918839762057
70.0,0.7,17.64242579516622
70.0,1.0,2.323891305723663
70.0,1.0,2.3238916898231103
70.0,0.7,2.3244681493020103
70.0,0.7,2.3240061887800074
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057070647
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913125629956
70.0,0.816,2.323950651904539
70.0,1.0,2.3240061889385792
70.0,0.7,2.323891305706912
73.60000000000001,0.7360000000000001,22.101599055829354
70.0,0.7,2.3952611959920738
70.0,0.7,2.323947958151347
70.0,0.7,11.657224780174039
70.0,1.0,2.388149381885764
70.0,0.7,11.657224639040246
70.0,0.7,2.323891305706912
73.00000000000001,0.7300000000000001,4.491701317699919
70.0,0.7,2.3238916396837226
70.0,0.7999999999999999,53.43332836412214
100.0,1.0,3.620580288091702
70.0,0.7,39.65722473569336
70.0,0.7,2.324126717088003
70.0,0.7,2.323891305706912
70.0,1.0,2.388143040167602
70.0,0.7,2.323891305706912
70.0,0.7,2.323947987811991
70.0,0.7,2.3238913057069226
70.0,0.7,2.325037044024352
70.0,0.7,2.3238913057272264
80.0,0.7999999999999999,13.422464858469466
70.0,0.7,2.3238913125557303
100.0,1.0,3.6205695542982372
70.0,0.7,2.3985781059028533
70.0,0.7,2.347074005667313
70.0,0.7,4.761225637358429
100.0,1.0,3.6205689561951218
70.0,0.7,2.3238913057069226
70.0,0.7,2.326259117052796
70.0,0.7,2.3238915865948506
70.0,0.85,30.325743294797405
70.0,0.7,2.3239540283306326
70.0,0.7,2.323891306393964
70.0,0.7,30.323891305753456
70.0,0.7,2.323891305706912
71.50000000000001,0.7150000000000001,2.3864488653138984
76.0,0.76,2.5757055584356543
70.0,1.0,49.78938021706588
70.0,0.7,3.2726346435032703
70.0,0.85,2.323891494194971
70.0,0.7,3.763988647592372
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069155
70.0,0.7,2.3238913125557303
70.0,0.7,2.3238913125557303
70.0,0.7,2.3238913275277646
70.0,0.7,2.323891306054204
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913069347653
70.0,1.0,2.3238913057533495
70.0,0.7,30.323891305706915
70.0,0.7,2.3787563966600054
70.0,0.7,2.323947958151347
78.04053599999999,0.7804053599999999,2.662279835032834
70.0,0.7,42.22050659424552
100.0,1.0,3.658369903909021
70.0,0.7,2.323896986232512
70.0,0.7,2.792133465091144
70.0,0.7,2.3238913057297026
100.0,1.0,4.334997602677646
70.0,0.7,2.323894106951883
70.0,0.7,2.323947958151347
70.0,0.76,2.325771922768478
70.0,0.7,2.323891305708589
82.0,0.8200000000000001,2.8316290164978533
100.0,1.0,3.6205689561951218
70.0,0.7,2.792132866186865
70.0,0.7,2.347061861978357
70.0,0.7,2.3238913059386483
70.0,0.7,2.383214070469702
70.0,0.7,2.3245185927756857
70.0,0.7,2.3238913057069226
70.0,0.7,2.792132895800389
70.0,0.7,11.657225670374848
70.0,0.7,3.2726346435032703
70.0,0.7,2.3239584995745837
70.0,0.7,2.3238913125557303
70.0,0.7,2.3262836467096584
70.0,0.7,2.370875953340988
70.0,0.7,2.323891305706912
70.0,0.7,20.990558023109713
70.0,0.7,2.323891319615509
70.0,0.7,2.323891306045738
70.0,0.7,2.323891532348629
70.0,0.7,2.7921328892292507
70.0,0.7,2.323891586587319
70.0,0.7,2.3238913154767324
70.0,0.7,2.3238999350073435
70.0,0.7,2.323891305706912
70.0,0.7,2.3470618619784283
70.0,0.7024,2.3238913057069226
100.0,1.0,3.6205689938161942
70.0,0.7,2.3708759529366894
70.0,0.7,2.3238913161330963
100.0,1.0,3.6234298799696703
70.0,0.7,2.3238913057094646
70.0,0.7,12.060929123540665
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913060455566
70.0,0.7,2.3262146950038094
70.0,0.7,2.323891305706912
70.0,0.7,2.3238914454857564
85.0,0.85,2.960898155348996
70.0,0.7,2.3238913057069226
72.00000000000001,0.7200000000000001,12.0348060913583
70.0,0.7,2.3239111176054443
70.0,0.7,2.3470618619870294
85.0,0.85,2.9911756355805217
70.0,0.7,2.323947958223865
100.0,1.0,3.6206914363225113
70.0,0.7,11.333223669634693
70.0,0.7288,2.323891341285421
70.0,0.7,26.74118962814579
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913061900526
70.0,0.7,2.3238913057069226
70.0,0.7,11.662041180349872
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706969
70.0,0.7,2.323894106951883
82.0,0.8200000000000001,13.764888286485814
70.0,0.7,2.3238913057069226
70.0,0.7200000000000001,2.3240061887796877
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069475
80.0,0.7999999999999999,2.74584238654586
70.0,0.7,2.3238913057238086
70.0,0.7,20.990557972373622
70.0,0.7,2.323891305706912
70.0,0.7,2.3260495779504673
70.0,0.7,2.323891310528717
70.0,0.7,2.323891305723663
70.0,1.0,2.323891689823217
70.0,0.7,2.323891305707061
70.0,0.7,2.3250370440241745
90.20268,0.9020268,3.1873309297587564
70.0,0.7,2.325132548392876
70.0,0.76,2.3238915865870275
70.0,0.7,2.395261195982613
70.0,0.7,4.276297298099935
70.0,0.7,2.323894106951922
80.0,0.7999999999999999,2.745842012569316
70.0,0.7,30.32389130619206
70.0,0.7,2.3238913057069226
94.0,0.9400000000000001,3.3542227632365886
70.0,1.0,2.4071705622086803
70.0,0.7,2.323947958151347
70.0,0.7,2.323891305708841
70.0,0.7,2.3238915865869743
70.0,0.7,2.3238941070747963
70.0,0.7,2.323891305706912
72.00000000000001,0.7200000000000001,3.8099940022492884
70.0,0.7,2.3238941069520784
71.2,0.712,2.8517312373046195
100.0,1.0,3.6228285089552603
70.0,0.7,5.463772726715344
70.0,0.7,2.326297793502537
70.0,0.7,3.763953298523324
70.0,0.7,2.3238913125557303
70.0,0.7,2.323891354588458
70.0,0.7,2.347061861993083
70.0,0.7,2.7921329262388532
70.0,0.7,2.384043145918465
70.0,0.7,2.3238913057085533
70.0,0.7,20.990977653442272
70.0,0.7,2.323891305706997
70.0,0.7,2.323907961509807
78.0,0.78,13.687109615355746
100.0,1.0,3.6214532464001845
70.0,0.7,2.323891305706919
70.0,0.7,2.3274206862142144
70.0,0.72624,2.3238913057077486
71.04,0.7104,2.3672361852710004
70.0,0.7,2.3238913057069226
70.0,0.7,2.323947958151347
70.0,0.7,2.323891305706912
70.0,0.7,2.323891712215424
70.0,0.7,2.3239364372477382
70.0,0.7,2.677262685459681
70.0,0.7,11.657224639040255
70.0,0.78,2.3239763259333905
70.0,0.7,2.3250370440241888
70.0,0.7,2.323894109925863
79.0,0.79,2.703144906873977
70.0,0.7,2.3239889271846437
70.0,0.7,44.100049129370376
70.0,0.7,20.99056005314536
100.0,1.0,3.6205689561951218
80.0,0.7999999999999999,2.7458493848505015
70.0,0.7,2.3239479581513613
70.0,0.7,2.3238913065703457
70.0,0.7,11.956699076977694
70.0,0.7,2.3470864603884074
70.0,0.7,3.0955127042858095
70.0,0.7,2.3238913057070754
70.0,0.7,2.3238913057069226
70.0,0.7,11.657224639040255
70.0,0.7,2.323891313140418
70.0,0.7,2.324006188779716
70.0,0.7,2.347061861978357
70.0,0.7,2.323891305706997
94.0,0.9400000000000001,3.357902940834645
100.0,1.0,3.6205689561951218
70.0,1.0,2.323891305709214
100.0,1.0,4.30589403491382
70.0,0.7,39.65722463904025
70.0,0.7,13.283846628973073
70.0,0.7,2.3470618916373773
70.0,0.7,2.8189849342835593
70.0,0.7,2.323891305706976
70.0,0.7,2.8913495327422787
70.0,0.7,2.3240061887796806
70.0,0.7,2.3286523689304026
70.0,0.7,2.3286522335495725
100.0,1.0,3.6205689561951235
70.0,0.7,2.3238914454258257
70.0,0.7,20.99055797237358
70.0,0.7,2.3238913057069617
70.0,0.7,2.323891305707747
70.0,0.7,11.65722464046393
70.0,0.7,2.792144978427814
70.0,0.7,2.3238989251197957
70.0,1.0,2.323891305706912
70.0,0.7,2.323891510715576
70.0,0.7,16.802222246070098
70.0,0.7,2.3238913057085853
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057765096
70.0,0.7,2.326236612564056
70.0,0.7,2.3828657724345277
77.49999999999999,0.7749999999999999,2.6393839335811755
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,11.657224639040246
70.0,0.7,2.325037044024157
70.0,0.7,2.323891305707093
70.0,0.7,2.323891305706912
70.0,0.7,2.323891306481041
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706976
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706969
70.0,0.7,2.323891312717432
70.0,0.7999999999999999,2.3238913057076616
70.0,0.7,2.323891305706912
70.0,0.7,4.800913982651672
70.0,0.7,2.3240061887796877
70.0,0.7,2.3238913057069226
70.0,0.7,2.3250096553261734
70.0,0.7,2.323891305707024
70.0,0.7,2.347061861978336
70.0,0.7,2.3239491733480406
70.0,0.7,40.30742464512949
71.04,0.7104,2.367241687923638
70.0,0.7999999999999999,2.3238913057069226
70.0,0.7,2.323891891422093
70.0,0.7,2.3253542162087264
70.0,0.7,2.323891305706912
70.0,0.7,2.323891444217665
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
100.0,1.0,16.972773949967987
70.0,0.7,2.32389130570691
70.0,0.7,2.323891305707747
70.0,0.7,2.395261208338807
70.0,0.7,40.131596307938416
70.0,0.7,2.3272887677535614
70.0,0.7200000000000001,2.8240233463900815
70.0,0.7,2.323891305706912
70.0,0.7,11.657225221340047
70.0,0.7,2.3238913063936746
70.0,0.7,2.323891306750099
70.0,0.76,4.274032134021679
80.0,0.7999999999999999,2.7458420219277713
70.0,0.7,2.3243166392142456
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,12.699227919942564
70.0,0.7,11.657224639040246
70.0,0.7,2.3239456250115147
70.0,0.7,2.32389410697019
70.0,0.7,20.99904531667555
70.0,0.7,2.3238913061899815
70.0,0.7,2.3238913057585044
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913125557303
70.0,0.7,2.3238913057094557
70.0,0.7,2.323896986232512
70.0,0.7,2.325037044024157
70.0,0.7,2.32389130941149
70.0,0.7,2.324078931016089
70.0,0.7,3.765199268678563
70.0,0.7,2.323891305706912
70.0,0.7,3.92049133481518
70.0,0.7,2.3238913062242865
70.0,0.7,2.3238913057079635
70.0,0.7,2.323891305706912
70.0,0.7,2.3250370440242705
70.0,0.7,2.3952628006496646
70.0,0.7,2.325037044024157
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238914442902363
70.0,0.7,2.323891305723663
70.0,0.7,2.324006188779709
70.0,0.7,2.3238918812695992
70.0,1.0,2.370875953202461
70.0,0.7,11.657236415500222
70.0,0.7,20.990557972755695
70.0,0.7,2.3238914735956904
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706997
74.0,0.74,2.491365930979754
70.0,0.7,2.3238913057085853
70.0,0.76,2.323984295249982
70.0,0.7,2.323891305706912
85.0,0.85,2.9609787650660113
80.0,0.8,2.745849456289971
100.0,1.0,3.6583657727129264
70.0,0.7038999999999997,2.3708759529366965
70.0,0.7,2.792132866186865
70.0,0.7,2.347061862201727
70.0,0.7,2.3499057106309813
70.0,0.7,3.2726346435163656
100.0,1.0,3.623164672106464
70.0,0.7,2.3685266442174147
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913061062334
70.0,1.0,2.341207641223658
70.0,0.7749999999999999,2.323891305718302
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.3239479596179926
70.0,0.7,2.370875953202461
70.0,0.7,3.982524055715679
70.0,0.7,2.323891305723663
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.7,30.354043532726905
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
85.0,0.85,2.960898155348975
70.0,1.0,12.708532737475236
70.0,0.7,2.323891305707008
100.0,1.0,3.6205689561954753
73.60000000000001,0.7360000000000001,2.4783676288475647
70.0,0.7,3.2731487700686905
70.0,0.7,2.323895359537488
70.0,0.714,2.323891305706912
70.0,0.7,2.3238913057297026
70.0,0.7,2.3262146950038094
70.0,0.7,2.3238913057069226
70.0,0.7,2.3239470580673256
71.8,0.718,2.398992666174564
70.0,0.7,2.323891444217697
70.0,0.7,2.3238913057069226
70.0,0.718,2.323891349762757
70.89999999999999,0.709,3.324647428186541
70.0,0.7,2.347061861978357
70.0,0.7,2.3250395364399488
70.0,0.7,2.8023600491400487
70.0,0.7,2.3708759529367036
70.0,0.7,2.3238914442178498
70.0,0.7,2.3286522335495725
85.0,0.85,4.839374207948097
70.0,0.7,2.3238913057094557
80.80000000000001,0.808,6.888646543304725
70.0,0.7,11.657225637790177
70.0,0.7,2.323891305706919
70.0,0.7120000000000001,17.891491397162433
100.0,1.0,3.6205689561951218
70.0,0.7,2.3238913057069333
70.0,0.7,2.323891305706912
70.0,0.7,19.7580623840797
70.0,1.0,2.3299071068026898
70.0,0.7,2.34706186560415
70.0,0.7,2.323891305706912
70.0,0.7,3.2726346435032916
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069617
70.0,0.7,2.323891316959841
70.0,0.7,11.657707606483699
80.0,0.7999999999999999,2.7487069497790806
70.0,0.7,2.323947958151347
70.0,0.7,2.3238913125557303
70.0,0.7,2.7924076483413245
80.0,0.7999999999999999,2.747255307773255
88.00000000000001,0.8800000000000001,3.091157684083594
70.0,0.7,2.323947958151347
70.0,0.7,2.3238913057069226
70.0,0.7,2.3250370440241603
70.0,0.7,2.3238913057085853
70.0,0.7,2.325525697275655
70.0,0.7,2.323891305706912
70.0,0.7,2.3276634826235103
70.0,0.7,2.347089980521776
70.0,0.7,2.3274206862142144
70.0,0.7,2.323891305706919
70.0,0.7,2.3484240736955933
70.0,0.7,2.3238913057408617
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913195953366
70.0,0.7,2.3238913057069226
70.0,0.7,3.2726346435032774
70.0,0.7,2.3238913057408617
70.0,0.7,2.3238914442176757
70.0,0.7,2.323891305706912
70.0,0.7,2.327077591182448
70.0,0.7047999999999999,2.32394795815134
100.0,1.0,3.620568956197472
70.0,0.7,2.323894106955475
70.0,0.7,2.326219200198892
70.0,0.7,2.3250371000564805
100.0,1.0,3.6583657727129264
70.0,0.9400000000000001,30.35091664055326
70.0,0.7,2.7921340806793324
70.0,0.7749999999999999,2.324006918730049
70.0,0.7,15.55895519837958
72.39999999999999,0.724,2.424112200425661
70.0,0.7,2.323891305706912
77.49999999999999,0.7749999999999999,2.6393695005736824
70.0,0.7,2.323894106951883
70.0,0.7,2.5770944328041043
70.0,0.7,2.323891319595358
71.50000000000001,0.7150000000000001,2.8578442373709088
70.0,0.7,2.3238913057069226
70.0,0.7,2.34764152621236
70.0,0.7,2.323905158983248
70.0,0.7,11.657224639040255
70.0,0.7,2.6417304397672545
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,4.774171018771156
70.0,0.7,2.3238913057085853
70.0,0.7,2.323891319595358
70.0,0.7,2.323891305734424
70.0,0.7,2.323896986250478
70.0,0.7,2.3238917324916173
