sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,dQ_1st,dQ_2nd,U_1st,U_2nd,LIS_1st,dI_1st,dI_2nd,dC_1st,dC_2nd,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,bankr_1st,bankr_2nd,LP_g_1st,EE_g_1st,EF_g_1st,em2030,em2040,em2050
11257,0.8089846626558111,5.127080270921327,0.050434480801592914,4.013685900610737,0.6350011064591603,0.006492043571948306,0.00040016571636536575,0.045757340720221584,0.00534604717513081,0.5315042163314612,5.147831228314085,1470.0436144856753,0.09562972595877525,1.0978757368633465,0.16776510565807945,0.0007853206792597045,0.3803791650409247,0.011445781242210816,0.009196675900277009,0.00021824176669744543,-0.2284130277002145,-0.01776924954101067,0.04196888402386044,88.22558951778763,91.61446548134238,114.41783365957849
11258,0.3521845549524385,9.962435899678187,0.2487516563946984,-0.00815289542946962,0.27268608291988006,0.0018917841739504548,0.0005374400040689883,0.055030470914127425,0.0004091280689442906,0.8086208853441573,52.59323312193568,37076.799987785365,-0.008210842889185044,2.4657714770192123,0.10129966506768687,3.898912324871961e-5,0.1309613522805106,3.2622395481882405e-5,8.310249307479224e-5,4.097414589104337e-7,-0.05548690959474805,-0.012642195099489075,0.018563966375341443,73.35226000174254,56.99949576332438,62.77025373784755
11259,0.20545603719978242,3.3398070054802833,-0.8565355607112779,2.0484305567859193,0.7026200446777998,0.0016228300963378362,0.00017555574774936404,0.2215545706371191,0.004766097041551246,0.4578166458029167,3.1317155884571157,735.787260910707,0.0236859759475248,0.23319918175446203,0.025307600850486642,0.000194979404459607,0.8875930486799153,0.0002937160486229593,0.0004155124653739613,1.910203139427515e-6,-0.12601269435194307,-0.022513152349188555,0.005062826568512338,94.97458974580428,103.3053461577394,90.10489192391371
11260,0.10368588258003071,19.135050483128133,0.28903247975134544,0.8844915351908971,0.50850761946615,0.0005921714172981142,0.0017222491036369325,0.03326869806094183,0.0015085846008002465,0.726365294866316,46.88066747932492,45476.46716068499,0.021711720730451002,5.962785283491894,0.07115869129963279,3.7344739144343964e-5,0.0993269993258312,0.0003144949974346283,0.0013296398891966758,9.754924592182212e-6,0.0002775339503159907,0.00025822357599892106,-0.0002336535479229964,102.32747087201214,110.18181456322112,110.18428610248812
11261,0.767479388089139,1.8874380539624604,2.15450628683436,14.955455285851635,0.459606662443558,0.005692198587073563,4.233679316258372e-5,0.010829916897506923,0.00029984221360418586,0.575705143381916,4.568330995021926,1181.125827376878,-0.009484206167500182,0.5086953183902349,0.14641953887201664,0.00012919593244664043,0.22532482609941124,2.155965958296569e-5,0.015457063711911358,0.00030985995690981837,-0.19333106747764034,-0.028990375417060284,0.030340569530097866,90.94018487242444,99.52707235873324,106.64435316081446
11262,0.31475536680482463,2.983532639360987,0.035032101851241164,0.29473507302778534,0.2399870293178758,0.002010207351615407,3.105357566172374e-5,0.0017030470914127425,2.2765796244998463e-5,0.6195352785231134,12.91985271361721,3445.8227719249417,-0.08625774379217556,0.6652507872926247,0.05461287148726138,3.551065682324447e-5,0.4415610576109841,0.005021782186092351,0.033504155124653746,0.0006615062326869805,-0.07336756121025743,-0.017764596278703925,0.024730971032012054,73.07238638075957,62.47281227629713,62.904908089354
11263,0.2640093886857515,10.960680272403327,0.35111559046517127,0.7190259409922537,0.2974968259767971,0.0015398339777058813,0.0012340591809928705,0.07200000000000001,0.0011396764444444444,0.6902065007975465,51.76577868124925,27932.622551094755,-0.010932932601239361,2.086831784054,0.09178197968255712,7.794823131339827e-5,0.06479674922636343,6.840176305641681e-5,0.0006371191135734072,3.0651738996614347e-6,-0.04126213582937623,-0.013371489341729366,0.012017199627792212,66.9949338553328,59.5422006186789,58.24095438394959
11264,0.1639081475103736,6.80544074899649,-0.1502549912537894,0.7436482152157677,0.5502107801644818,0.0016864630275258289,0.0006625041900809043,0.03361551246537396,0.000729127758694983,0.7098254470860417,55.616444526055524,46032.27401226506,0.02674845407048806,0.5583428033682715,0.17355163180652486,2.5869228198651872e-5,0.41149279387657495,6.267562117271791e-5,2.770083102493075e-5,1.3811942136041862e-7,-0.052148410585108766,-0.04039788345541249,0.04172790377354722,99.07663717220697,101.84073687572845,96.19211026432231
11265,0.526406537241666,8.009634713354558,-1.629439137769567,9.40393471896747,0.7722263136631072,0.003982883436922032,0.0012111525458061959,0.07005429362880887,0.00960309704401354,0.6590891922116623,13.537314051918083,6035.1568532084575,0.1491137937998566,1.546965683234065,0.20007781148728745,0.0014564176113305851,0.4092564049799687,0.006573250905717018,0.004030470914127424,8.794629116651276e-5,-0.1085477215081117,-0.01577940467896781,0.00630335619133973,82.22939867585981,60.80392935684222,81.60720282378527
11266,0.3899888191305661,6.8754213863106415,0.010769991106393982,-0.29200444611434007,0.47725773671857763,0.0022474373331324293,0.00044294999992312297,0.04362105263157895,0.0019625644444444443,0.8266485346251268,21.87394552698263,8309.409106451601,0.05678943501992707,1.019737401905246,0.21333867501635234,0.00046493064934139815,0.24601944863973865,0.00040153521580995125,0.0021606648199445984,2.67074484456756e-5,-0.1185773311961171,-0.020538764951735504,0.017218662405267728,71.39600207293674,61.70415751237011,69.6303830073419
