sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,acorr_GDP,dQ_1st,dQ_2nd,U_1st,U_2nd,LIS_1st,dI_1st,dI_2nd,dC_1st,dC_2nd,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,bankr_1st,bankr_2nd,LP_g_1st,EE_g_1st,EF_g_1st,em2030,em2040,em2050
1408,0.3801167427583227,2.4004337036766326,-0.7872780157308207,2.9795820494077763,0.2996689809507237,0.004139617175061214,0.00012460708800955247,0.05978504155124654,0.00018276166451215757,0.8332854798165272,3.9403341503900164,872.5008251532587,-0.014583441164206536,0.30133042052477044,0.13072997250281423,1.2153320230628675e-5,0.30088085183955293,2.596353337686334e-5,0.0,0.0,-0.13496526230370223,-0.009880181241101835,0.008924184801626777,111.95983303819935,186.62414151002946,204.7728673833162
1409,0.7285900645196199,9.39197466847082,0.13701907438253522,0.3936102078831327,0.5676856034492604,0.005902766793526371,0.0008057134026366148,0.06871024930747924,0.0018334074779932288,0.7550818620951961,9.407567530320664,2625.2214387990357,-0.05459888713361075,1.9977399709642816,0.1062637161177568,8.235898678493336e-5,0.08235854662261105,0.0001253413174785503,0.002146814404432133,1.086449676823638e-5,-0.17734871622845866,-0.05087174450212043,0.045561724710557604,80.19382627852006,79.20456088517952,87.07357950247325
1410,1.4996134285703113,45.411460333904,1.331484933529542,5.545938699172336,0.41678269948875746,0.013007413870255528,0.006362357591603056,0.09729972299168976,0.02125877936103416,0.5667907896302973,11.360433500809368,3599.6822297146946,-0.18590621575739733,3.215345919631709,0.01592393762135227,0.00012261853527893582,0.8744749201231257,0.0023611934440407735,0.03264542936288088,0.001943329485995691,-0.1393906886758938,-0.0008327442322383449,0.011104111733229904,191.77891751502128,208.92543694351582,237.36004458643777
1411,0.8104717891252691,5.873224493269415,3.4215802542707228,23.297260119001226,0.5682728444819687,0.005302107749465675,0.00011739874935929975,0.25362326869806107,0.0037600843459526015,0.7723682686101674,1.579574739710205,398.3645769850061,-0.3189100132806992,0.4996740062434836,0.11062847605716343,0.0001829724059249209,0.39824242808164656,0.04688543570553866,0.0157202216066482,0.0003286465066174208,-0.042782626906101684,-0.002488768863337222,0.007056050145599482,99.18547738821606,110.94537659793045,115.40346362157166
1412,0.09550734450400415,3.9355439495329727,-0.11930603216093173,-0.1683675416014414,-0.09495171826705098,2.1679132829266694e-6,6.839433985974964e-6,0.0,0.0,0.5073061674218958,66.61124738692368,64460.009782740104,0.023317023068303827,1.7616864259328544,0.1438644939714248,6.003434062975e-5,0.25354615323516405,4.9828600937303775e-5,0.13513850415512468,0.0007017863188673437,3.7582982028232936e-5,-5.376509866602735e-5,3.210132493686628e-5,102.1227183129187,101.92199920775559,99.62416500300169
1413,1.2129416865997047,9.80556652210716,2.928673258455953,19.9716388448466,0.4664371782814901,0.008338203700663347,0.0004347042137392372,0.057185595567867044,0.011572003791935978,0.7790904854315827,8.33097605845391,2036.4527687363002,-0.4539490713921441,0.8509236374231505,0.06846906358102776,0.0017351371062541083,0.7652528575775103,0.01432061184656786,0.03236842105263158,0.0013831944444444445,-0.11303202238543596,-0.017098585318232763,0.005787875624132057,153.00699727758595,143.52949422277013,163.70580550162632
1414,0.36759535985772346,3.330215159118761,-0.7278754205619103,1.2084385380173002,0.22245731442947872,0.0035402939840468947,0.000324788400990589,0.06616177285318559,0.0008036804235149277,0.8696708683936557,13.099507355570005,3704.8588105755225,0.015046045668957134,0.31859670379267613,0.1572525829423392,6.117126017158724e-5,0.45214564877680247,0.00041169157828546525,0.00019390581717451525,1.0734072022160663e-6,-0.12930185601572702,-0.010223300487112556,0.026183852221852967,99.16186654260932,96.35072367783893,109.1864202252663
1415,0.30148939290277244,0.9988508802421614,-0.10779386292576788,0.29870978241356827,0.19960402676304972,0.0030390867783478353,0.00011919233329130213,0.03352465373961219,4.392052939365959e-5,0.6625828132090851,7.732025915662688,1967.1932051777233,0.005961300440217655,0.10073483373924044,0.14646284812835425,2.6173561297817154e-6,0.17341557385619583,9.45351272020956e-6,2.770083102493075e-5,1.3811942136041862e-7,-0.10180245619706617,-0.009631304896264174,0.014313028953681495,102.7887604207732,108.51005646567286,113.64599966654802
1416,0.11319121456798516,12.182115532549279,0.4521648637816564,0.7658934258234478,0.33535262803712845,0.0005512369814815481,0.0014527024304078844,0.057001662049861485,0.002267656997229917,0.7819928682786502,71.62061875187865,102831.93020341823,-0.005434779069008284,2.1774064851716295,0.1156595492708802,9.774445194700264e-5,0.06991138975885412,3.660884415304385e-5,0.0009141274238227146,5.134272083718067e-6,-0.02825347320983333,-0.01110255787528992,0.011694562353261717,71.49797727526422,56.07977813687459,48.65154522358703
1417,0.05017628192759037,6.940254765575731,0.31658111406306794,0.27128913123059784,0.24195348473041836,0.0008762924186850738,0.00065174810670297,0.026885318559556788,0.0006837389227454603,0.6015170331076551,100.38791338699258,220040.63335010016,-0.013093123625473971,0.4210318988241791,0.029804526612462114,3.2558057924302217e-6,0.06332051393995539,6.755599893297407e-6,0.0001523545706371191,7.406124961526626e-7,-0.018303441224095374,-0.003600970627660752,0.006914695387662664,99.55069451980658,101.75345218296314,98.81796440426261
