timestamp,hh_id,all_I,C_actual,all_w,all_labor,all_capital,all_UB_I,all_socben_I,all_W,real_I,all_C
660,574,102.41060057718784,101.96655600036944,0.7073482760432453,53.0511207032434,5.273288317997534,0.0,44.086191555946904,25.515034931558617,95.24835516701319,101.98527274554243
660,1314,270.94680646178927,273.5679325058733,2.6086808307993783,195.65106230995337,4.882333793326225,0.0,70.41341035850967,20.591134704743354,232.7776413379469,273.5679325058733
660,2430,165.23251686822567,168.7450882410296,1.1205935498448918,84.04451623836688,22.9579303809045,0.0,58.23007024895431,105.63716906145757,149.1834654124321,168.74508824102958
660,1958,213.74620658904124,217.22889164546422,1.8082336513189776,135.61752384892333,13.997563886622444,0.0,64.13111885349547,63.06645241319933,192.70224629684688,217.22889164546416
660,1569,120.94467836462695,122.09813516753451,0.9831407324812137,73.73555493609103,0.39131708251061603,0.0,46.81780634602529,0.7069965251961037,114.10726008850158,122.191106034267
660,467,115.78472532482735,137.3456697413793,1.7586661024241406,0.0,26.42651632227848,35.0,54.35820900254886,104.07962288639794,110.15573157856294,137.61241679783302
660,1400,271.02456075582296,271.91767289663125,2.1788973353659475,163.41730015244605,33.77774635056368,0.0,73.82951425281324,159.69768090754553,250.65473951649201,271.9176728966313
660,2495,157.74791517294557,158.64134173714143,1.3611188113065096,102.08391084798822,1.9509147738630017,0.0,53.713089551094356,8.381879948347148,143.32494976290414,158.67206060121416
660,1328,290.6940942543721,295.242139056563,1.8766958344426978,140.75218758320233,69.59294133669735,0.0,80.34896533447242,326.32025895725417,267.33684465866395,295.24213905656296
660,1449,225.90779426423455,228.92580750405511,1.933095568127156,144.9821676095367,15.037239566831484,0.0,65.88838708786636,68.47409290109886,197.17875055886435,228.99792331196846
660,2321,108.06830262445692,110.62447139434076,0.5,0.0,24.285399064590763,35.0,48.78290355986615,112.90480529280097,100.16169585577539,110.64699196013511
660,582,186.12889001147846,187.07351431119662,1.6846203821913601,126.34652866435201,1.6258153048054844,0.0,58.156546042320954,6.785049741857051,168.83270287828438,187.07351431119665
660,1857,309.20152390441075,312.65057448169307,2.8940086194606165,217.05064645954621,15.673936478845711,0.0,76.47694096601883,71.07012732178879,283.13857399377963,312.7323719698377
660,619,213.76761130592354,216.85397407193912,1.7157398803994306,128.6804910299573,20.19709119376375,0.0,64.89002908220249,92.93741745940244,184.060149302216,216.85397407193915
660,1767,218.7274228585219,221.7126823184405,1.7431289673117787,130.7346725483834,22.152699399464765,0.0,65.84005091067371,102.33614143521453,224.46222917975135,221.9734442712536
660,996,99.7083472747717,102.27025745395417,0.515,38.625,15.487137406890689,0.0,45.59620986788101,71.06916195952749,90.69885111287215,102.27025745395416
660,1226,137.0024490159266,138.1096412146537,0.56120457936863,42.09034345264725,39.53472549824825,0.0,55.377380065031105,186.85422046688464,124.10074636371866,138.1096412146537
660,1522,180.70332033108195,175.96508892089503,1.148031683291083,86.10237624683123,33.16783764196386,0.0,61.433106442286885,162.42931285005716,170.28839664632997,175.96508892089506
660,1965,331.5275443127024,336.56784817574044,2.1720411521684873,162.90308641263653,82.50872213005017,0.0,86.11573577001569,387.2339758581103,294.68002139576805,336.5678481757404
660,836,270.07975708367104,272.581193160994,2.3540087627925175,176.5506572094388,21.206973511614358,0.0,72.32212636261788,98.32366513102778,243.12152914704853,272.6150708446358
660,2208,231.42677092169555,233.48937754724957,1.683411133335219,126.25583500014145,35.99684190549105,0.0,69.17409401606304,169.07851477559458,212.68981745987466,233.48937754724955
660,2478,124.39373907211848,126.72044038377034,0.8289081878594747,62.1681140894606,12.508964450130934,0.0,49.716660532526944,57.14513261153313,112.05488847192592,126.86724536675942
660,365,193.23812205576868,195.37362477754843,1.6444513272473946,123.3338495435546,9.491290881791812,0.0,60.41298163042226,42.989293762285286,193.10264481035162,195.45759320266367
660,1070,412.55402466616874,418.5181229864608,2.852682956048869,213.9512217036652,102.55991838212377,0.0,96.04288458037978,481.64032789048264,347.1712133635255,418.5736796577785
660,89,221.8488648019215,221.59223063822046,2.1144994663682786,158.58745997762088,2.3912237402066967e-14,0.0,63.261404824300605,0.25663416370116465,209.69116494910259,221.84886480192148
660,1902,105.45429090267747,109.01088885835492,0.5,37.5,20.279951383723034,0.0,47.67433951895444,92.86112754600609,99.16811215025587,109.0108888583549
660,1910,446.2350842352519,456.2820380919809,3.1143164678728947,233.5737350904671,112.53232531380579,0.0,100.12902383097904,524.9696567294841,392.3936384484886,456.28203809198095
660,2296,77.87311163383578,77.09047499344449,0.522434685166511,39.18260138748833,0.9626145839661596,0.0,37.72789566238128,5.359230881897176,65.18178181321652,77.09047499344447
660,1519,428.8121248829751,438.61712841123966,2.8673721835698176,215.05291376773633,114.9875375419704,0.0,98.77167357326839,536.8845136731759,387.4486772652397,438.97573893798676
660,1160,96.45721782919036,98.17070336965493,0.515,38.625,13.290789354413238,0.0,44.54142847477711,61.47540754056307,87.65924117134658,98.18235820978406
660,2100,234.64486845729454,239.49228071608476,1.8774381251360828,140.8078593852062,25.320192069279983,0.0,68.51681700280837,115.53331658975995,217.17867768492175,239.64227818144508
660,695,106.2277318109343,105.77843336618082,0.7684190433320107,57.63142824990081,3.9866432878096436,0.0,44.60966027322386,19.40314458196221,89.20020752264014,105.7784333661808
660,1967,197.37473650056225,199.90414712493916,1.7310096105361978,129.82572079021483,6.826479639395071,0.0,60.72253607095235,29.925974872370432,169.60673511939035,199.95220613765946
660,1661,249.28653145277062,255.00721254384848,1.486865346626844,111.51490099701331,62.91435989826805,0.0,74.85727055748924,293.3953950773314,231.52492914837063,255.0072125438485
660,2027,82.40976258320146,82.05107156416554,0.5274697038065,0.0,7.186110286449788,35.0,40.22365229675166,34.52388184783868,72.77802373346866,82.18534215546296
660,893,271.03990735121505,274.74354123558425,1.9921411364406956,149.41058523305216,46.18384307821833,0.0,75.44547903994456,215.86992525653062,232.37926877996694,274.74354123558425
660,737,217.9976102597294,220.56053214879552,1.9869892056392993,149.02419042294744,5.438839728851847,0.0,63.534580107930125,23.29515568231207,188.26504594486403,220.6893974871525
660,16,397.4513386516521,400.84446083997506,3.52412942045196,264.30970653389704,44.14679661269234,0.0,88.99483550506277,206.4956313418051,370.6814187341944,400.84446083997506
660,2034,177.37348205070356,181.72161419406032,0.7596003610281111,56.97002707710834,55.91735733435385,0.0,64.48609763924135,261.50183505974564,159.61719439797946,181.7216141940603
660,690,103.57317717534855,106.34869234843548,0.53045,39.78375,17.1184030269066,0.0,46.671024148441944,78.61114364307754,93.74222052245334,106.35190569511995
660,2299,365.0487556558167,367.57814458380955,3.347006948329742,251.0255211247307,29.86991152862184,0.0,84.15332300246418,139.48223999720034,330.166879758718,367.6187788212322
660,1329,169.93705567921108,171.9227126481931,1.4717527068955378,110.38145301716533,3.571579437222253,0.0,55.98402322482352,14.994835699355633,149.74716890316566,171.96414447974476
660,1586,184.18977682920863,186.96698482014227,1.127388223153874,84.55411673654055,36.93503320110961,0.0,62.70062689155846,172.82439110552258,163.45978762198607,187.09151548134565
660,1051,395.67271826192837,398.97946937161066,2.8351435513176457,212.6357663488234,89.84433899154959,0.0,93.19261292155534,423.84352409857786,359.305008842702,399.06915183304125
660,1139,246.16965538881743,251.8848052472878,1.365315308787412,102.3986481590559,68.63118945225276,0.0,75.13981777750878,320.58066122382104,216.45163010445816,251.88480524728772
660,160,279.6172163920638,283.1128047435274,2.6125928952897075,195.94446714672804,11.243769694383639,0.0,72.42897955095212,49.961083190034344,258.22169585749606,283.11280474352736
660,909,234.09565133954038,236.9230970803129,2.008225379520317,150.61690346402378,16.765696956719882,0.0,66.71305091879672,76.88232951612781,203.84718121070685,236.92309708031286
660,1587,151.54951519454016,163.57528313256617,0.9147111317092834,0.0,55.226442601546566,35.0,61.32307259299358,250.53935770937383,136.2618281449682,163.57528313256617
660,768,248.69551201695168,248.19680837448686,1.5634597094947578,117.25947821210683,57.594587444306285,0.0,73.84144636053858,274.32278820338047,241.15645700779413,248.19680837448686
660,2256,243.97434183753347,246.34058485756034,2.3398968705704877,175.49226529278658,1.8687280631638243,0.0,66.61334848158307,6.518320163691413,233.45389491966935,246.53743239572051
660,243,168.57963325368362,173.48972033099585,0.9004849738260249,67.53637303695187,39.80809493874699,0.0,61.23516527798476,184.35101606466384,154.82827662421658,173.55275715189487
660,1123,199.86984885305674,201.55522655978027,1.7717622131684752,132.88216598763563,6.162181531043087,0.0,60.825501334378025,27.611710639776362,189.98031692639813,201.66690473560985
660,1110,222.71075209660864,222.2119793851278,1.4423469087594718,108.1760181569604,45.708363609819884,0.0,68.82637032982836,217.81174216958078,197.43284698256238,222.21197938512773
660,1027,135.38503927521168,136.2483403038365,1.0627957557762218,79.70968168321664,5.278785964150976,0.0,50.39657162784407,24.233826989253657,120.36675576199538,136.40984219912656
660,341,435.4646552712095,442.3269354114822,2.8782314275442182,215.86735706581638,119.89070320929075,0.0,99.70659499610233,563.1385395616467,413.2937302784204,442.40480898817646
660,1675,193.1417922445309,193.14179224453096,1.7882420983430791,134.11815737573093,6.575865285568416e-14,0.0,59.023634868799924,2.8421709430404007e-13,167.7089953717189,193.14179224453093
660,921,480.2771916263391,486.6882221017819,3.7120143593698116,278.4010769527359,99.89439356343499,0.0,101.98172111016828,468.5205921657665,438.7876725956394,487.1564952764495
660,873,135.2579390457566,135.26433108852066,1.1397315516286317,85.47986637214737,0.29033266546710085,0.0,49.48774000814212,1.3739473236136348,121.17834568973413,135.27189562801297
660,1379,145.1181841216009,149.77765550048215,0.6280918692432341,47.10689019324256,40.27077013595931,0.0,57.740523792399024,186.80134562419707,131.94179017325692,149.77765550048215
660,2263,121.17838795719237,123.8257589342855,0.6407549458572303,48.056620939292266,22.309515389749304,0.0,50.812251628150804,103.41958600047046,117.84678719128638,123.84871298944196
660,2194,83.632474635614,82.78779840928341,0.5627544050000001,42.20658037500001,2.0850562456406347,0.0,39.34083801497336,10.757736516460483,76.42173963178845,82.78779840928343
660,1836,164.7728910751275,170.2007171330132,0.7375753709349354,55.318152820120154,47.65372207946521,0.0,61.80101617554211,221.13403336940718,140.56036471976688,170.23061646855277
660,393,153.90455509047854,155.28807080269877,1.039415180880694,77.95613856605205,20.060793987543576,0.0,55.8876225368829,93.99226164734625,148.0353961998292,155.80020778127812
660,2209,236.78253514509817,239.33657761165412,2.1327573172505865,159.95679879379398,10.149012822750835,0.0,66.67672352855334,45.69778585106266,211.37817655214403,239.42886530868222
660,1494,144.4865187670851,148.27737241336354,0.6328149941571839,47.46112456178879,39.69450529642785,0.0,57.330888908868474,184.93020604363335,127.06331800500124,148.27737241336354
660,3,151.79764630277498,154.0072332672126,0.8660949700407298,64.95712275305473,29.77270255250738,0.0,57.06782099721286,139.33987771795438,137.60803361836932,154.0072332672126
660,550,325.1335413779726,333.37203063645467,1.7682148919029377,132.61611689272033,104.74799393326376,0.0,87.76943055198858,489.76878574985386,297.38707573576886,333.3720306364547
660,1993,227.56327601978626,227.56183956528113,2.1762614277439574,163.2196070807968,0.24022073960593607,0.0,64.10344819938352,1.1435268319863212,199.74471882772468,227.5618395652812
660,1973,82.92599044678866,82.15237382334966,0.5627544050000001,42.20658037500001,1.6511477919636035,0.0,39.06826227982505,8.623729848859924,70.44174818352464,82.15237382334966
660,426,110.55145416948093,109.93315220205879,0.8563253147916696,64.22439860937521,1.3671030657387133,0.0,44.959952494367,7.117970809365218,100.12884554882174,110.02805563073854
660,2107,191.8154011681951,191.82944477080267,1.7661394716630243,132.46046037472684,0.4119985875858533,0.0,58.94294220588242,1.9447365726159944,181.2224467106868,191.83643952998443
660,842,495.4168513984473,496.0413440687077,3.079397573491423,230.9548180118567,156.66426131269253,0.0,107.79777207389805,744.2102190783514,433.74269966445075,496.1006252588233
660,697,246.04541750373852,248.9652213893353,2.2850847850261595,171.38135887696197,7.0863267597284185,0.0,67.57773186704814,30.770982418906527,230.48771447224578,248.96522138933534
660,1747,136.01115739328554,140.60576788271032,0.515,38.625,40.9785715443494,0.0,56.40758584893616,190.23133301778478,128.6991592231989,140.60576788271032
660,1905,115.87243875980217,117.775625024208,0.731269407899211,54.845205592440834,12.879558776799986,0.0,48.14767439056135,59.33057801971371,99.69209666299159,117.77562502420798
660,1948,200.55276686208285,203.60285566332817,1.470049490288543,110.25371177164072,26.410517282382724,0.0,63.888537808059404,122.51441367256513,183.0412510790137,203.82329333493328
660,1367,499.32295504079497,508.0443595924172,2.9921792799518387,224.4134459963879,165.8698324710693,0.0,109.0396765733378,779.8796957962726,472.0721749749414,508.73000187853205
660,1317,264.19825027090826,264.19825027090826,2.6021203588865744,195.15902691649308,3.586835610310044e-14,0.0,69.03922335441516,1.7053025658242404e-13,240.9210008228882,264.19825027090826
660,1319,174.67656027578323,176.10652929397037,1.045609907280367,78.42074304602752,35.231230408330006,0.0,61.024586821425714,166.07117722831418,164.53873731899589,176.22151885897648
660,1821,431.8381407180651,433.90489542105473,4.211374742815121,315.85310571113405,26.176138503041553,0.0,89.8088965038895,122.38343204183576,403.2593616018341,433.90489542105485
660,2241,258.18152217902184,258.22337169271304,1.8821981274861246,141.16485956145937,43.50614352262667,0.0,73.51051909493579,206.8010232541518,250.4591382019456,260.4136611702442
660,33,245.77228435673987,249.86954332871926,2.0596678551692835,154.47508913769627,21.83419668167322,0.0,69.4629985373704,99.70987263155115,197.77632071525986,249.94928241159346
660,1148,215.25153477909492,218.07825622654744,1.7991145627547678,134.93359220660759,15.884332923238404,0.0,64.43360964924894,72.6927520755157,196.14896677952436,218.0782562265475
660,1885,438.5926597186257,449.75149343511384,2.5613664108254466,192.1024808119085,144.29929928294703,0.0,102.1908796237702,674.8886801604554,419.85992743883236,449.85606943822734
660,502,86.05245156049145,89.25891046334014,0.970423903080605,0.0,3.2345473507372384,35.0,47.817904209754204,12.171669608637288,79.7352061999264,89.25891046334017
660,157,194.40088866125444,195.99171138403284,1.370675947180469,102.80069603853518,28.44998502087835,0.0,63.15020760184092,133.66999690974268,173.84478852905627,196.1487164347964
660,808,73.06717150093729,72.39396717967263,2.3924642017081785,0.0,0.41908356550039405,35.0,37.6480879354369,2.665668869927984,69.9726228390909,72.43254878786449
660,1734,332.4815463767968,337.16807928187745,2.3579983472091053,176.8498760406829,70.61942750045277,0.0,85.01224283566113,331.0620321180912,294.5031959259389,337.45620625698405
660,303,242.5969174375187,244.48282203837513,1.9827350608307897,148.70512956230922,24.659224976316548,0.0,69.23256289889292,115.35236386753004,231.44637921389577,244.68792641601559
660,1084,348.1720891095712,348.1403611131625,3.580029195520246,268.50218966401843,0.3676381107398902,0.0,79.30226133481287,1.7796035102388714,315.6436565872136,348.17036480028446
660,2313,234.59350996460472,237.5758684520785,2.1520261823586457,161.40196367689845,7.120613919523153,0.0,66.07093236818311,30.87144053332105,198.29279519228137,237.5758684520785
660,1686,140.6364381038215,143.3747740658435,0.7781982464727094,58.3648684854532,27.333186346118143,0.0,54.938383272250164,127.2128462839865,125.8126062808878,143.41143878540984
660,2356,120.37788469286996,122.2385725482344,0.8548437447270647,64.11328085452985,8.100768307011112,0.0,48.163835531329,36.65309554576453,104.8285306614111,122.34658443237917
660,733,263.27329855940195,270.1278727646577,1.3246025886061399,99.34519414546048,84.92515807198951,0.0,79.00294634195194,396.9082565944375,241.41418557453412,270.14963239043334
660,1320,81.0908846854734,80.72538816764457,0.515,38.625,3.408097947288266,0.0,39.05778673818513,16.568743071379785,73.46707157344208,80.75412892839017
660,1172,102.37142068293474,101.3111868831501,0.7762457339670205,58.21843004752654,1.0200338886624043,0.0,43.13295674674579,5.909818772577182,89.95857249340501,101.32385034466215
660,2180,101.60056662432153,102.32087769311565,0.7315856655851375,54.86892491888531,3.2260184644047416,0.0,43.50562324103148,14.617268241873674,92.30048190071236,102.3208776931156
660,1223,298.01766398137073,301.9838225762793,2.7463886860936384,205.97915145702288,16.71360535865568,0.0,75.32490716569218,75.49595564407002,262.80047048291385,301.98382257627924
660,97,341.3059490708936,345.9174771950342,2.5184559041014603,188.8841928076095,66.86943856173961,0.0,85.55231770154444,313.30832531654715,306.8255570687216,346.0935463185801
660,1932,236.50786378518544,236.44269025759834,2.2825031668041644,171.18773751031233,1.793417805155022e-14,0.0,65.32012627487309,0.0651735275871772,212.4712906350015,236.5078637851854
660,1175,182.78162310862257,182.78162310862265,1.6707826224140596,125.30869668105447,7.173671220620089e-14,0.0,57.47292642756803,2.5579538487363607e-13,166.61426675797534,182.78162310862263
660,353,230.3592080315451,232.64605544166142,2.1997646682762326,164.98235012071746,0.7460697156774035,0.0,64.63078819515025,1.2602195275805173,198.09210509691246,232.73674359439568
660,1028,133.13473637084263,134.5686751013061,1.0165793827926122,76.24345370944592,6.647764474768534,0.0,50.24351818662818,30.171774626547887,120.63521974689807,135.08716877684023
660,289,286.91707374138866,289.9665994582582,2.8371411357942393,212.78558518456796,1.88611181918002,0.0,72.24537673764067,5.917685703229779,253.03914123567483,289.96659945825826
660,1713,229.41121243087616,231.69834750651253,2.17343210822668,163.007408117001,1.7685463884953527,0.0,64.6352579253798,6.121130654221332,197.4414189145119,231.87399120671554
660,416,102.79782489664484,105.45563961328082,0.5,0.0,20.648817799483883,35.0,47.14900709716096,95.51362607502426,91.5217627128251,105.50886448636012
660,250,181.21117582134553,183.6557597912397,1.4926892804215937,111.95169603161952,10.475142449863089,0.0,58.78433733986292,47.35777453736358,175.86885124918862,183.6557597912397
660,1824,125.52269484131396,124.79706983530768,0.988042085590499,74.10315641928742,3.2776843937146247,0.0,48.141854028311926,16.308841561839657,105.50578983237861,124.87873158647545
660,1554,155.41180755046594,158.52034760874847,0.7876727046236072,59.07545284677053,37.50580487469475,0.0,58.830549829000645,175.2066999886169,136.23476022742068,158.52034760874847
660,1766,86.47326172996037,85.58619167828162,0.6135696449375851,46.01772337031888,0.765225747273061,0.0,39.690312612368416,4.525211221317463,79.28425089150272,85.60583275461917
660,1305,224.14708887409245,226.81953446180964,1.9671989584765472,147.53992188574105,11.444080679353245,0.0,65.16308630899816,51.73657190364693,198.39469043479505,227.023226687847
660,1039,374.54556948718215,379.96460356615444,2.776300881987002,208.22256614902517,76.40387474720083,0.0,89.91912859095615,357.8307431642427,361.5088896633561,379.9646035661544
660,377,252.9646400484026,255.16919531154,1.9296457972108627,144.7234347908147,36.24424353237116,0.0,71.99696172521675,170.1127968743601,237.15292972207894,255.16919531154
660,2259,112.52887537305605,115.08321135511744,0.5299725949999999,39.747944624999995,23.345709299395807,0.0,49.435221448660236,108.43903615579694,101.24674734490439,115.11395746812086
660,2028,306.22066145976663,306.1258176099194,3.102419061059067,232.68142957943002,3.586835610310044e-14,0.0,73.53923188033656,0.09484384984739336,265.80547750044565,306.2206614597666
660,1482,80.18457397767227,81.67183453336806,0.5,0.0,5.738833765898901,35.0,39.445740211773376,25.797089799519554,74.33337262979627,81.67638249299468
660,2391,130.7285912166757,132.15042480953772,1.0741678112604245,80.56258584453184,1.3106626840064868,0.0,48.855342688137384,4.809498647572468,120.35788357955265,132.16632613611114
660,2269,375.5833183664689,377.41279719797836,2.6955171685084576,202.16378763813432,83.31548433442632,0.0,90.10404639390826,394.2804203788011,329.24970883706106,378.1296766126218
660,1530,199.5140234202085,200.65577044845745,1.822344227032066,136.67581702740495,2.467698146196649,0.0,60.370508246606896,10.590521850460874,181.03876549738547,200.6839776839727
660,112,154.02279018275152,156.60768791209526,1.084852089522099,81.36390671415742,17.137508440240893,0.0,55.521375028353205,78.89259466248407,133.64102034604173,156.60768791209526
660,2390,145.98981987302363,145.8854340477947,1.262410601250274,94.68079509377056,1.1956118701033484e-14,0.0,51.30902477925307,0.1043858252290022,135.9971677802788,145.9898198730236
660,354,225.36085794477393,227.9149369624972,1.9574302647761401,146.80726985821053,13.01070168934356,0.0,65.54288639721983,59.303182882532866,214.12904285143853,228.33840527679908
660,1988,242.29916162965452,243.94234527688806,2.158473139942027,161.88548549565203,12.800119240313958,0.0,67.61355689368851,59.212898300377134,221.11481688520976,244.03997107969874
660,1109,96.82061563539858,96.83070732542164,0.7299085966297266,54.7431447472295,0.20784803842030533,0.0,41.86962284974878,0.9780879527820474,90.89594674849366,96.83070732542166
660,1761,253.84193842815347,253.840427844435,2.4782384226786696,185.86788170090023,0.2679804619602384,0.0,67.706076265293,1.275580039419168,219.33692380321506,253.84042784443497
660,179,227.87196635965736,230.5504598282178,1.7626708857014273,132.20031642760705,27.893131871089658,0.0,67.77851806096066,129.93485856775294,202.9129670682045,230.71060377342124
660,1801,428.836681108233,431.5966034561017,3.0817073778324984,231.12805333743736,100.91580295540015,0.0,96.79282481539548,477.0278248725337,416.02177570497963,431.5966034561016
660,1955,200.646584707179,200.36907411904133,1.873159674893983,140.48697561704873,2.9890296752583707e-14,0.0,60.15960909013023,0.27751058813780105,196.9694070324375,200.646584707179
660,70,190.84384429100484,178.79537431935145,2.037010963357076,152.77582225178068,1.4134683919629443,0.0,36.65455364726121,18.768575204793734,165.25398047550908,178.7953743193514
660,1725,262.92467276029004,265.4943709332494,2.573668029062652,193.0251021796989,0.8511684168636227,0.0,69.0484021637275,1.4770434202541196,238.2813529057667,265.6365572817359
660,2429,189.704461973206,189.73377568035178,1.7485882534726285,131.14411901044713,0.008338475061465022,0.0,58.55200448769741,0.010330214299926865,170.5690400757652,189.7441058946516
660,1870,231.5866298666204,237.32454606457702,1.1918200891310609,89.38650668482957,68.79880009405622,0.0,73.40132308773461,321.3547723790973,204.7357860621506,237.43871033856144
660,817,309.02092974986715,311.9177081307087,3.09495305094371,232.12147882077826,2.675579228815306,0.0,74.22387170027355,9.82382724393193,273.7816085267312,312.0892893134012
660,1439,251.0593922846439,254.15889946166118,1.7973245464130365,134.79934098097775,43.56733126492497,0.0,72.69272003874119,204.0342727448596,218.5860422578605,254.29721057461896
660,1799,156.97020015378598,156.970200153786,1.3835349037040507,103.7651177778038,2.3912237402066967e-14,0.0,53.20508237598218,8.526512829121202e-14,145.49856079571342,156.97020015378598
660,2013,156.5211974988907,156.52018173509842,1.3759821113667103,103.19865835250329,0.16522131144510316,0.0,53.15731783494232,0.7865335765582415,139.69655737792428,156.52018173509842
660,1782,135.85675859045028,137.53171488907216,0.5,37.5,41.979868851690725,0.0,56.37688973875957,197.91149215744562,132.51174529491266,137.5317148890722
660,2254,286.27341131367746,286.23650242833696,2.2691598032476956,170.18698524357717,39.71713157975924,0.0,76.36929449034106,188.86554155381083,252.27795373768177,287.43673660919933
