all_I,all_w,all_W,skills
291.73811585457855,2.917903005409862,1.4660125867935108,1.5012210942102906
399.5174520705814,2.6264537358791564,510.68754711923674,2.0660027907364573
113.1941798309398,0.7621173658024499,42.35219770563906,0.4257476166297297
114.58753915788466,0.7861177464438281,42.95704325322497,0.42771244584417795
266.0758085352897,3.244240693230195,501.39321015707435,1.9032555716022912
155.4447338067931,1.324131314343886,12.63281220733515,0.6061690358313505
126.32528303749513,0.53045,152.97533304934396,3.1953034842980643
348.06316103426616,2.1826823022428434,440.4101136844711,2.0619436034299676
184.31896300882562,1.0711091269999267,188.30221641133159,0.5081137937979479
303.0052516294263,2.885780840857904,50.10417378774804,1.3625648163312534
113.96394529266843,0.8516211929733388,18.627790343103698,0.4243792720146968
80.3095853545137,0.5627544050000001,27.587116715965564,0.1650444424156439
225.49981055413204,1.0194525170850568,350.8461577057139,0.5148966812196438
117.21314667996376,0.6784735340873265,78.4087095368027,0.3551466783423022
232.77064642916002,1.4712303953749766,237.7405096202155,0.7186921641073858
108.01218440614078,0.8474899572621788,1.6650321047677465,0.43010435138454517
426.20236229915145,2.9962921225772297,487.99995940493875,1.4257028394882156
91.78309004816158,0.606570152558238,22.147734375522703,0.31829536491614174
144.70312912150638,0.5289891407,215.59457649141206,0.25908898371890443
259.6807617698538,1.7464585727777224,249.69177869367337,0.9244587829652544
170.67758129367917,1.4439682254059953,25.871078416845762,0.7604034291970613
369.30693840582006,2.8432375983011973,321.533951492914,1.3111087289906036
93.21464665910037,0.57963703715,33.79420042790048,3.969115320433055
217.9639300019492,1.904622795000004,48.576058822142386,1.0210457519363043
258.12731285081776,1.8188882320593014,222.94988661485957,0.8868732956185172
282.64860378171784,2.270662505897809,166.40214994035176,1.3119625584129249
228.4882415634409,1.591778587043907,185.80991419733994,0.7672963605045
142.38771325452242,1.1514219740098524,20.486058434113573,0.558178216466067
258.55595151410984,2.4070696555058078,37.4141135843667,1.1908836612407767
175.94146565470407,1.0071862843317483,177.36183872681914,0.5329679447462676
332.28979165588373,3.109585634325802,87.00765139153737,2.0444347707668133
208.79878233764998,1.9649168295404387,0.1279559647938413,1.0575101679976169
101.1290244800388,1.531777920253551,65.79409371819933,0.70224476109535
102.41060057718784,0.7073482760432453,25.515034931558617,0.3496885671717461
270.94680646178927,2.6086808307993783,20.591134704743354,1.6753149287093612
165.23251686822567,1.1205935498448918,105.63716906145757,0.5701035912736244
213.74620658904124,1.8082336513189776,63.06645241319933,0.9709751905226726
120.94467836462695,0.9831407324812137,0.7069965251961037,0.4880874524120936
115.78472532482735,1.7586661024241406,104.07962288639794,0.8609640690024294
271.02456075582296,2.1788973353659475,159.69768090754553,1.19030571989586
157.74791517294557,1.3611188113065096,8.381879948347148,0.6693872710582814
290.6940942543721,1.8766958344426978,326.32025895725417,1.0141547588263866
225.90779426423455,1.933095568127156,68.47409290109886,0.9697172211669538
108.06830262445692,0.5,112.90480529280097,0.23948013323922016
186.12889001147846,1.6846203821913601,6.785049741857051,0.8640420741166273
309.20152390441075,2.8940086194606165,71.07012732178879,1.3833448222957279
213.76761130592354,1.7157398803994306,92.93741745940244,2.35923507443429
218.7274228585219,1.7431289673117787,102.33614143521453,0.9456618281025202
99.7083472747717,0.515,71.06916195952749,4.31692558039029
137.0024490159266,0.56120457936863,186.85422046688464,4.76171701686539
180.70332033108195,1.148031683291083,162.42931285005716,0.5602740139291911
331.5275443127024,2.1720411521684873,387.2339758581103,1.034269758668596
270.07975708367104,2.3540087627925175,98.32366513102778,2.453054175172827
231.42677092169555,1.683411133335219,169.07851477559458,2.1487539127604673
124.39373907211848,0.8289081878594747,57.14513261153313,0.4231946651643314
193.23812205576868,1.6444513272473946,42.989293762285286,0.8150485808610617
412.55402466616874,2.852682956048869,481.64032789048264,1.4418750526353905
221.8488648019215,2.1144994663682786,0.25663416370116465,1.6083588267079163
105.45429090267747,0.5,92.86112754600609,0.21655685327373395
446.2350842352519,3.1143164678728947,524.9696567294841,1.513687809156283
77.87311163383578,0.522434685166511,5.359230881897176,3.558643052974368
428.8121248829751,2.8673721835698176,536.8845136731759,1.4932525832647572
96.45721782919036,0.515,61.47540754056307,4.908490078327888
234.64486845729454,1.8774381251360828,115.53331658975995,1.0945340479354468
106.2277318109343,0.7684190433320107,19.40314458196221,0.3664279753236732
197.37473650056225,1.7310096105361978,29.925974872370432,0.8123912700695876
249.28653145277062,1.486865346626844,293.3953950773314,0.6967280051970501
82.40976258320146,0.5274697038065,34.52388184783868,0.16093353615380537
271.03990735121505,1.9921411364406956,215.86992525653062,1.032543396261343
217.9976102597294,1.9869892056392993,23.29515568231207,1.1334693670899378
397.4513386516521,3.52412942045196,206.4956313418051,1.6955035659354816
177.37348205070356,0.7596003610281111,261.50183505974564,0.3960926510214347
103.57317717534855,0.53045,78.61114364307754,0.23187312953718894
365.0487556558167,3.347006948329742,139.48223999720034,1.6839588929474953
169.93705567921108,1.4717527068955378,14.994835699355633,0.785961209640892
184.18977682920863,1.127388223153874,172.82439110552258,0.7758636407529962
395.67271826192837,2.8351435513176457,423.84352409857786,1.372987682805119
246.16965538881743,1.365315308787412,320.58066122382104,0.6890998340840644
279.6172163920638,2.6125928952897075,49.961083190034344,2.083797430965792
234.09565133954038,2.008225379520317,76.88232951612781,1.1295697473519097
151.54951519454016,0.9147111317092834,250.53935770937383,0.4322687688081709
248.69551201695168,1.5634597094947578,274.32278820338047,2.649128357316565
243.97434183753347,2.3398968705704877,6.518320163691413,1.1584177002021365
168.57963325368362,0.9004849738260249,184.35101606466384,0.47007109230745925
199.86984885305674,1.7717622131684752,27.611710639776362,1.1417043789143566
222.71075209660864,1.4423469087594718,217.81174216958078,0.7484590925675355
135.38503927521168,1.0627957557762218,24.233826989253657,2.9761069533811844
435.4646552712095,2.8782314275442182,563.1385395616467,2.0927407560771996
193.1417922445309,1.7882420983430791,2.8421709430404007e-13,1.2141046139682254
480.2771916263391,3.7120143593698116,468.5205921657665,1.9089172793642462
135.2579390457566,1.1397315516286317,1.3739473236136348,0.5835143009695365
145.1181841216009,0.6280918692432341,186.80134562419707,0.3020756263911914
121.17838795719237,0.6407549458572303,103.41958600047046,0.3378999322896618
83.632474635614,0.5627544050000001,10.757736516460483,4.069637178955861
164.7728910751275,0.7375753709349354,221.13403336940718,3.091474282457276
153.90455509047854,1.039415180880694,93.99226164734625,0.5564441345915133
236.78253514509817,2.1327573172505865,45.69778585106266,0.9483371102065917
144.4865187670851,0.6328149941571839,184.93020604363335,3.6634903725637695
151.79764630277498,0.8660949700407298,139.33987771795438,0.40234106552002036
325.1335413779726,1.7682148919029377,489.76878574985386,0.8524221188075575
227.56327601978626,2.1762614277439574,1.1435268319863212,1.0970266205111996
82.92599044678866,0.5627544050000001,8.623729848859924,0.25695706627826753
